run_id;first_var;time_s;crit1;crit2;crit_total;max_memory_mb;order_str;variable_order
1;x4;9.863374799999999;199;148;347;94.0078125;x4_x6_x3_x1_x5_x2;['x4', 'x6', 'x3', 'x1', 'x5', 'x2']
2;x6;9.512278300000002;199;149;348;94.01171875;x6_x3_x2_x1_x5_x4;['x6', 'x3', 'x2', 'x1', 'x5', 'x4']
3;x4;3.805235400000001;94;49;143;41.0078125;x4_x5_x3_x1_x2_x6;['x4', 'x5', 'x3', 'x1', 'x2', 'x6']
4;x2;3.172835799999998;116;52;168;23.1796875;x2_x5_x1_x6_x4_x3;['x2', 'x5', 'x1', 'x6', 'x4', 'x3']
5;x3;9.728025200000001;199;142;341;66.84765625;x3_x6_x4_x1_x5_x2;['x3', 'x6', 'x4', 'x1', 'x5', 'x2']
6;x2;15.614351899999996;199;144;343;66.87109375;x2_x6_x3_x5_x1_x4;['x2', 'x6', 'x3', 'x5', 'x1', 'x4']
7;x4;12.727544900000005;199;143;342;16.265625;x4_x6_x1_x3_x5_x2;['x4', 'x6', 'x1', 'x3', 'x5', 'x2']
8;x4;3.4607091999999966;180;100;280;13.4453125;x4_x3_x6_x5_x1_x2;['x4', 'x3', 'x6', 'x5', 'x1', 'x2']
9;x2;8.627894300000008;200;143;343;64.6484375;x2_x6_x1_x3_x5_x4;['x2', 'x6', 'x1', 'x3', 'x5', 'x4']
10;x5;2.0829442;109;52;161;64.6484375;x5_x3_x1_x4_x6_x2;['x5', 'x3', 'x1', 'x4', 'x6', 'x2']
11;x1;2.5190185000000014;116;53;169;69.49609375;x1_x4_x3_x6_x2_x5;['x1', 'x4', 'x3', 'x6', 'x2', 'x5']
12;x2;8.099484900000007;200;151;351;69.49609375;x2_x6_x5_x3_x1_x4;['x2', 'x6', 'x5', 'x3', 'x1', 'x4']
13;x5;3.275765100000001;180;100;280;65.7109375;x5_x2_x6_x3_x4_x1;['x5', 'x2', 'x6', 'x3', 'x4', 'x1']
14;x2;1.905604800000006;109;55;164;65.24609375;x2_x3_x4_x5_x6_x1;['x2', 'x3', 'x4', 'x5', 'x6', 'x1']
15;x6;9.83286840000001;198;142;340;66.37109375;x6_x5_x4_x1_x2_x3;['x6', 'x5', 'x4', 'x1', 'x2', 'x3']
16;x1;4.9117517999999905;156;106;262;68.40234375;x1_x3_x6_x4_x2_x5;['x1', 'x3', 'x6', 'x4', 'x2', 'x5']
17;x5;1.8988206000000076;109;52;161;68.40234375;x5_x2_x3_x1_x6_x4;['x5', 'x2', 'x3', 'x1', 'x6', 'x4']
18;x6;8.1956919;197;145;342;67.09375;x6_x5_x2_x3_x1_x4;['x6', 'x5', 'x2', 'x3', 'x1', 'x4']
19;x5;7.388346400000003;198;145;343;67.09375;x5_x6_x1_x4_x2_x3;['x5', 'x6', 'x1', 'x4', 'x2', 'x3']
20;x5;8.236744200000004;197;138;335;68.08203125;x5_x6_x1_x2_x4_x3;['x5', 'x6', 'x1', 'x2', 'x4', 'x3']
21;x1;2.1860816000000227;94;51;145;68.08203125;x1_x5_x2_x3_x4_x6;['x1', 'x5', 'x2', 'x3', 'x4', 'x6']
22;x1;3.181095099999993;180;96;276;67.01171875;x1_x4_x6_x3_x2_x5;['x1', 'x4', 'x6', 'x3', 'x2', 'x5']
23;x6;7.7860205000000065;199;146;345;68.01171875;x6_x3_x2_x4_x1_x5;['x6', 'x3', 'x2', 'x4', 'x1', 'x5']
24;x2;7.611080799999996;199;149;348;68.01171875;x2_x6_x1_x4_x3_x5;['x2', 'x6', 'x1', 'x4', 'x3', 'x5']
25;x3;3.1672827000000154;180;99;279;67.9609375;x3_x2_x6_x5_x1_x4;['x3', 'x2', 'x6', 'x5', 'x1', 'x4']
26;x3;1.7823895999999877;94;54;148;67.2109375;x3_x2_x5_x1_x4_x6;['x3', 'x2', 'x5', 'x1', 'x4', 'x6']
27;x4;8.542079599999994;203;150;353;68.08203125;x4_x6_x2_x1_x3_x5;['x4', 'x6', 'x2', 'x1', 'x3', 'x5']
28;x2;2.5063881000000094;116;54;170;71.58203125;x2_x3_x5_x6_x4_x1;['x2', 'x3', 'x5', 'x6', 'x4', 'x1']
29;x4;3.0934057999999993;180;98;278;71.58203125;x4_x1_x6_x5_x2_x3;['x4', 'x1', 'x6', 'x5', 'x2', 'x3']
30;x6;7.144906099999986;199;146;345;67.53515625;x6_x2_x1_x4_x5_x3;['x6', 'x2', 'x1', 'x4', 'x5', 'x3']
31;x4;4.587516099999988;156;101;257;69.02734375;x4_x2_x6_x5_x3_x1;['x4', 'x2', 'x6', 'x5', 'x3', 'x1']
32;x4;2.5069788999999787;116;49;165;70.81640625;x4_x5_x1_x6_x2_x3;['x4', 'x5', 'x1', 'x6', 'x2', 'x3']
33;x5;7.6123197000000005;197;145;342;70.81640625;x5_x6_x1_x2_x3_x4;['x5', 'x6', 'x1', 'x2', 'x3', 'x4']
34;x4;2.335560600000008;116;56;172;71.484375;x4_x1_x3_x6_x5_x2;['x4', 'x1', 'x3', 'x6', 'x5', 'x2']
35;x6;7.358034199999992;199;147;346;71.484375;x6_x1_x2_x3_x4_x5;['x6', 'x1', 'x2', 'x3', 'x4', 'x5']
36;x1;1.5744185000000073;94;53;147;67.12890625;x1_x5_x3_x4_x2_x6;['x1', 'x5', 'x3', 'x4', 'x2', 'x6']
37;x1;1.792545099999984;109;53;162;66.6875;x1_x5_x2_x4_x6_x3;['x1', 'x5', 'x2', 'x4', 'x6', 'x3']
38;x6;7.894161999999994;198;145;343;67.265625;x6_x5_x2_x1_x3_x4;['x6', 'x5', 'x2', 'x1', 'x3', 'x4']
39;x3;3.1372692999999856;180;98;278;67.265625;x3_x4_x6_x5_x2_x1;['x3', 'x4', 'x6', 'x5', 'x2', 'x1']
40;x4;7.755529999999993;198;142;340;67.12890625;x4_x6_x3_x2_x5_x1;['x4', 'x6', 'x3', 'x2', 'x5', 'x1']
41;x4;1.8201985999999977;109;53;162;67.12890625;x4_x5_x1_x2_x6_x3;['x4', 'x5', 'x1', 'x2', 'x6', 'x3']
42;x6;7.5750031000000035;198;145;343;67.19140625;x6_x5_x3_x2_x1_x4;['x6', 'x5', 'x3', 'x2', 'x1', 'x4']
43;x2;9.035260999999991;200;150;350;67.19140625;x2_x6_x3_x5_x4_x1;['x2', 'x6', 'x3', 'x5', 'x4', 'x1']
44;x2;3.3104068000000098;180;96;276;66.81640625;x2_x1_x6_x3_x5_x4;['x2', 'x1', 'x6', 'x3', 'x5', 'x4']
45;x6;7.889980299999991;199;146;345;67.06640625;x6_x5_x2_x1_x4_x3;['x6', 'x5', 'x2', 'x1', 'x4', 'x3']
46;x3;3.2358142999999586;180;91;271;67.06640625;x3_x5_x6_x4_x1_x2;['x3', 'x5', 'x6', 'x4', 'x1', 'x2']
47;x5;3.0708060000000046;180;98;278;66.59375;x5_x4_x6_x1_x3_x2;['x5', 'x4', 'x6', 'x1', 'x3', 'x2']
48;x4;2.5365012999999976;116;52;168;71.02734375;x4_x2_x5_x6_x3_x1;['x4', 'x2', 'x5', 'x6', 'x3', 'x1']
49;x2;2.413818900000024;116;52;168;71.2265625;x2_x4_x1_x6_x5_x3;['x2', 'x4', 'x1', 'x6', 'x5', 'x3']
50;x2;2.990759800000035;180;100;280;71.2265625;x2_x3_x6_x4_x5_x1;['x2', 'x3', 'x6', 'x4', 'x5', 'x1']
51;x1;1.7990945000000238;109;56;165;66.72265625;x1_x2_x3_x4_x6_x5;['x1', 'x2', 'x3', 'x4', 'x6', 'x5']
52;x3;1.8290909999999485;109;54;163;66.72265625;x3_x2_x5_x1_x6_x4;['x3', 'x2', 'x5', 'x1', 'x6', 'x4']
53;x5;2.067388900000026;109;51;160;66.72265625;x5_x4_x3_x1_x6_x2;['x5', 'x4', 'x3', 'x1', 'x6', 'x2']
54;x6;9.438630699999976;197;143;340;67.1015625;x6_x4_x3_x5_x1_x2;['x6', 'x4', 'x3', 'x5', 'x1', 'x2']
55;x5;2.3859295000000316;116;56;172;71.19140625;x5_x2_x1_x6_x4_x3;['x5', 'x2', 'x1', 'x6', 'x4', 'x3']
56;x6;6.93762989999999;198;154;352;71.19140625;x6_x2_x3_x5_x1_x4;['x6', 'x2', 'x3', 'x5', 'x1', 'x4']
57;x2;7.566334100000006;203;159;362;68.7578125;x2_x6_x4_x1_x5_x3;['x2', 'x6', 'x4', 'x1', 'x5', 'x3']
58;x6;7.280355800000052;199;150;349;68.76171875;x6_x1_x2_x5_x4_x3;['x6', 'x1', 'x2', 'x5', 'x4', 'x3']
59;x3;2.0434675000000198;109;53;162;68.69921875;x3_x2_x4_x5_x6_x1;['x3', 'x2', 'x4', 'x5', 'x6', 'x1']
60;x2;1.763862500000016;94;49;143;68.44921875;x2_x1_x5_x3_x4_x6;['x2', 'x1', 'x5', 'x3', 'x4', 'x6']
61;x6;7.3262414999999805;199;151;350;68.80859375;x6_x2_x1_x4_x5_x3;['x6', 'x2', 'x1', 'x4', 'x5', 'x3']
62;x2;7.507628199999999;201;152;353;68.80859375;x2_x6_x4_x3_x1_x5;['x2', 'x6', 'x4', 'x3', 'x1', 'x5']
63;x4;4.095809700000018;156;105;261;70.88671875;x4_x2_x6_x1_x5_x3;['x4', 'x2', 'x6', 'x1', 'x5', 'x3']
64;x3;2.456875000000025;116;52;168;71.796875;x3_x1_x4_x6_x5_x2;['x3', 'x1', 'x4', 'x6', 'x5', 'x2']
65;x5;9.888970800000038;199;142;341;71.80078125;x5_x6_x4_x3_x1_x2;['x5', 'x6', 'x4', 'x3', 'x1', 'x2']
66;x6;7.9806765000000155;198;146;344;69.34375;x6_x1_x5_x2_x3_x4;['x6', 'x1', 'x5', 'x2', 'x3', 'x4']
67;x2;2.419449200000031;116;53;169;71.76953125;x2_x1_x4_x6_x5_x3;['x2', 'x1', 'x4', 'x6', 'x5', 'x3']
68;x3;1.8237720999999851;109;56;165;71.76953125;x3_x2_x1_x5_x6_x4;['x3', 'x2', 'x1', 'x5', 'x6', 'x4']
69;x3;1.6016356999999743;94;52;146;68.5390625;x3_x5_x1_x4_x2_x6;['x3', 'x5', 'x1', 'x4', 'x2', 'x6']
70;x3;4.490163099999961;156;104;260;69.72265625;x3_x1_x6_x4_x2_x5;['x3', 'x1', 'x6', 'x4', 'x2', 'x5']
71;x4;7.274340099999961;199;151;350;69.73046875;x4_x6_x1_x5_x2_x3;['x4', 'x6', 'x1', 'x5', 'x2', 'x3']
72;x3;1.60712749999999;94;51;145;68.61328125;x3_x4_x5_x2_x1_x6;['x3', 'x4', 'x5', 'x2', 'x1', 'x6']
73;x4;2.461588500000005;116;55;171;71.64453125;x4_x2_x5_x6_x3_x1;['x4', 'x2', 'x5', 'x6', 'x3', 'x1']
74;x3;3.2605940999999916;180;93;273;71.64453125;x3_x4_x6_x2_x5_x1;['x3', 'x4', 'x6', 'x2', 'x5', 'x1']
75;x4;7.466137899999978;199;144;343;69.08984375;x4_x6_x1_x3_x2_x5;['x4', 'x6', 'x1', 'x3', 'x2', 'x5']
76;x4;2.3923944000000006;116;52;168;71.0859375;x4_x5_x3_x6_x1_x2;['x4', 'x5', 'x3', 'x6', 'x1', 'x2']
77;x6;8.241188099999988;199;141;340;71.0859375;x6_x4_x5_x1_x2_x3;['x6', 'x4', 'x5', 'x1', 'x2', 'x3']
78;x2;4.047330199999976;116;55;171;71.92578125;x2_x3_x5_x6_x4_x1;['x2', 'x3', 'x5', 'x6', 'x4', 'x1']
79;x5;1.7326777000000106;94;46;140;71.92578125;x5_x2_x3_x1_x4_x6;['x5', 'x2', 'x3', 'x1', 'x4', 'x6']
80;x5;8.664913099999978;199;139;338;69.296875;x5_x6_x4_x3_x1_x2;['x5', 'x6', 'x4', 'x3', 'x1', 'x2']
81;x4;1.5355304000000274;94;56;150;69.30078125;x4_x3_x5_x2_x1_x6;['x4', 'x3', 'x5', 'x2', 'x1', 'x6']
82;x4;2.7687650000000303;116;49;165;71.32421875;x4_x3_x2_x6_x1_x5;['x4', 'x3', 'x2', 'x6', 'x1', 'x5']
83;x3;2.626225099999999;116;55;171;71.41796875;x3_x2_x5_x6_x4_x1;['x3', 'x2', 'x5', 'x6', 'x4', 'x1']
84;x2;8.013881099999992;198;148;346;71.42578125;x2_x6_x1_x3_x5_x4;['x2', 'x6', 'x1', 'x3', 'x5', 'x4']
85;x1;4.3996234999999615;156;102;258;70.9140625;x1_x3_x6_x2_x4_x5;['x1', 'x3', 'x6', 'x2', 'x4', 'x5']
86;x1;2.453083000000049;116;53;169;70.91796875;x1_x3_x2_x6_x5_x4;['x1', 'x3', 'x2', 'x6', 'x5', 'x4']
87;x2;2.436790099999996;116;54;170;71.26953125;x2_x5_x4_x6_x1_x3;['x2', 'x5', 'x4', 'x6', 'x1', 'x3']
88;x5;7.892961800000023;199;150;349;71.26953125;x5_x6_x3_x1_x4_x2;['x5', 'x6', 'x3', 'x1', 'x4', 'x2']
89;x3;1.5585168000000067;94;55;149;68.515625;x3_x2_x1_x5_x4_x6;['x3', 'x2', 'x1', 'x5', 'x4', 'x6']
90;x3;1.6341210000000501;94;52;146;68.40625;x3_x2_x5_x4_x1_x6;['x3', 'x2', 'x5', 'x4', 'x1', 'x6']
91;x2;1.7994692000000327;109;53;162;68.40625;x2_x5_x3_x4_x6_x1;['x2', 'x5', 'x3', 'x4', 'x6', 'x1']
92;x1;1.7990363999999772;109;53;162;68.40625;x1_x3_x2_x5_x6_x4;['x1', 'x3', 'x2', 'x5', 'x6', 'x4']
93;x4;4.399654499999997;156;107;263;70.390625;x4_x2_x6_x3_x5_x1;['x4', 'x2', 'x6', 'x3', 'x5', 'x1']
94;x2;1.7818381999999815;109;55;164;70.39453125;x2_x3_x4_x1_x6_x5;['x2', 'x3', 'x4', 'x1', 'x6', 'x5']
95;x5;7.55224149999998;199;150;349;69.07421875;x5_x6_x2_x1_x3_x4;['x5', 'x6', 'x2', 'x1', 'x3', 'x4']
96;x3;1.5308676000000219;94;57;151;69.08203125;x3_x4_x5_x2_x1_x6;['x3', 'x4', 'x5', 'x2', 'x1', 'x6']
97;x3;8.107928500000014;201;141;342;69.51953125;x3_x6_x1_x4_x5_x2;['x3', 'x6', 'x1', 'x4', 'x5', 'x2']
98;x6;7.286377399999992;199;149;348;69.51953125;x6_x2_x3_x1_x5_x4;['x6', 'x2', 'x3', 'x1', 'x5', 'x4']
99;x1;6.792151600000011;200;153;353;68.90234375;x1_x6_x4_x2_x3_x5;['x1', 'x6', 'x4', 'x2', 'x3', 'x5']
100;x6;7.651189799999997;199;144;343;69.0859375;x6_x1_x5_x2_x3_x4;['x6', 'x1', 'x5', 'x2', 'x3', 'x4']
1000;x6;8.246292099999664;203;155;358;71.05078125;x6_x2_x4_x5_x1_x3;['x6', 'x2', 'x4', 'x5', 'x1', 'x3']
1001;x3;1.8585033999997904;109;54;163;70.8359375;x3_x4_x5_x2_x6_x1;['x3', 'x4', 'x5', 'x2', 'x6', 'x1']
1002;x6;7.45335840000007;200;146;346;70.796875;x6_x1_x5_x4_x2_x3;['x6', 'x1', 'x5', 'x4', 'x2', 'x3']
1003;x5;8.259407699999429;198;149;347;70.796875;x5_x6_x3_x4_x1_x2;['x5', 'x6', 'x3', 'x4', 'x1', 'x2']
1004;x3;2.6540423999995255;116;52;168;73.28125;x3_x5_x2_x6_x1_x4;['x3', 'x5', 'x2', 'x6', 'x1', 'x4']
1005;x2;3.547176799999761;180;98;278;73.28125;x2_x5_x6_x4_x3_x1;['x2', 'x5', 'x6', 'x4', 'x3', 'x1']
1006;x6;7.900485600000138;197;142;339;70.45703125;x6_x4_x3_x1_x5_x2;['x6', 'x4', 'x3', 'x1', 'x5', 'x2']
1007;x2;7.405572699999539;197;144;341;70.45703125;x2_x6_x1_x3_x4_x5;['x2', 'x6', 'x1', 'x3', 'x4', 'x5']
1008;x1;1.882572199999231;109;52;161;70.2109375;x1_x4_x3_x5_x6_x2;['x1', 'x4', 'x3', 'x5', 'x6', 'x2']
1009;x3;2.3869895999996515;116;53;169;73.5625;x3_x4_x1_x6_x5_x2;['x3', 'x4', 'x1', 'x6', 'x5', 'x2']
101;x6;7.128351500000008;199;150;349;69.0859375;x6_x4_x1_x5_x2_x3;['x6', 'x4', 'x1', 'x5', 'x2', 'x3']
1010;x2;1.9591900000004898;94;53;147;73.5625;x2_x4_x3_x5_x1_x6;['x2', 'x4', 'x3', 'x5', 'x1', 'x6']
1011;x6;6.860197799999696;199;153;352;70.53515625;x6_x2_x3_x1_x5_x4;['x6', 'x2', 'x3', 'x1', 'x5', 'x4']
1012;x5;7.65937969999959;199;147;346;70.703125;x5_x6_x3_x2_x1_x4;['x5', 'x6', 'x3', 'x2', 'x1', 'x4']
1013;x3;1.8365781000002244;94;53;147;70.703125;x3_x5_x1_x2_x4_x6;['x3', 'x5', 'x1', 'x2', 'x4', 'x6']
1014;x5;1.726588599999559;94;54;148;70.45703125;x5_x2_x1_x3_x4_x6;['x5', 'x2', 'x1', 'x3', 'x4', 'x6']
1015;x6;8.175089000000298;199;149;348;70.578125;x6_x5_x4_x3_x2_x1;['x6', 'x5', 'x4', 'x3', 'x2', 'x1']
1016;x2;1.9758472000003167;109;57;166;70.578125;x2_x5_x3_x4_x6_x1;['x2', 'x5', 'x3', 'x4', 'x6', 'x1']
1017;x5;1.9018525000001318;94;46;140;70.34375;x5_x1_x2_x4_x3_x6;['x5', 'x1', 'x2', 'x4', 'x3', 'x6']
1018;x1;2.003960900000493;109;54;163;70.34375;x1_x3_x5_x4_x6_x2;['x1', 'x3', 'x5', 'x4', 'x6', 'x2']
1019;x3;1.7633594999997513;94;53;147;70.34375;x3_x1_x4_x5_x2_x6;['x3', 'x1', 'x4', 'x5', 'x2', 'x6']
102;x2;3.0439662;180;97;277;68.7734375;x2_x1_x6_x4_x3_x5;['x2', 'x1', 'x6', 'x4', 'x3', 'x5']
1020;x5;7.44652860000042;197;145;342;70.5859375;x5_x6_x4_x1_x2_x3;['x5', 'x6', 'x4', 'x1', 'x2', 'x3']
1021;x3;2.9300195999994685;180;101;281;70.5859375;x3_x4_x6_x1_x2_x5;['x3', 'x4', 'x6', 'x1', 'x2', 'x5']
1022;x3;2.412441899999976;116;53;169;72.4765625;x3_x2_x4_x6_x1_x5;['x3', 'x2', 'x4', 'x6', 'x1', 'x5']
1023;x4;2.4630718999997043;116;55;171;72.4765625;x4_x3_x5_x6_x1_x2;['x4', 'x3', 'x5', 'x6', 'x1', 'x2']
1024;x1;3.0322009999999864;180;99;279;71.9453125;x1_x2_x6_x5_x3_x4;['x1', 'x2', 'x6', 'x5', 'x3', 'x4']
1025;x6;7.05950650000068;199;151;350;70.50390625;x6_x4_x5_x2_x3_x1;['x6', 'x4', 'x5', 'x2', 'x3', 'x1']
1026;x4;1.7653085000001738;109;56;165;70.50390625;x4_x2_x5_x1_x6_x3;['x4', 'x2', 'x5', 'x1', 'x6', 'x3']
1027;x4;7.381220100000064;200;153;353;70.3203125;x4_x6_x3_x1_x2_x5;['x4', 'x6', 'x3', 'x1', 'x2', 'x5']
1028;x2;4.732306799999606;156;102;258;72.265625;x2_x4_x6_x1_x5_x3;['x2', 'x4', 'x6', 'x1', 'x5', 'x3']
1029;x3;4.530952399999478;180;94;274;72.265625;x3_x5_x6_x2_x4_x1;['x3', 'x5', 'x6', 'x2', 'x4', 'x1']
103;x1;1.647894199999996;94;51;145;68.5234375;x1_x5_x3_x2_x4_x6;['x1', 'x5', 'x3', 'x2', 'x4', 'x6']
1030;x1;3.1549715999999535;109;53;162;70.7109375;x1_x4_x2_x5_x6_x3;['x1', 'x4', 'x2', 'x5', 'x6', 'x3']
1031;x4;1.7512508999998317;94;55;149;70.71484375;x4_x3_x1_x2_x5_x6;['x4', 'x3', 'x1', 'x2', 'x5', 'x6']
1032;x6;8.577348599999823;199;147;346;71.03515625;x6_x2_x3_x1_x5_x4;['x6', 'x2', 'x3', 'x1', 'x5', 'x4']
1033;x1;3.203964599999381;180;97;277;71.0390625;x1_x2_x6_x3_x4_x5;['x1', 'x2', 'x6', 'x3', 'x4', 'x5']
1034;x2;6.953531199999816;200;153;353;70.7890625;x2_x6_x3_x1_x4_x5;['x2', 'x6', 'x3', 'x1', 'x4', 'x5']
1035;x2;3.022092000000157;180;99;279;70.7890625;x2_x1_x6_x4_x3_x5;['x2', 'x1', 'x6', 'x4', 'x3', 'x5']
1036;x6;7.436557500000163;199;152;351;70.9140625;x6_x5_x3_x4_x2_x1;['x6', 'x5', 'x3', 'x4', 'x2', 'x1']
1037;x3;2.4716230000003634;116;52;168;72.52734375;x3_x1_x5_x6_x4_x2;['x3', 'x1', 'x5', 'x6', 'x4', 'x2']
1038;x5;7.66568929999994;199;144;343;72.52734375;x5_x6_x4_x1_x2_x3;['x5', 'x6', 'x4', 'x1', 'x2', 'x3']
1039;x1;2.446040400000129;116;52;168;73.31640625;x1_x2_x4_x6_x5_x3;['x1', 'x2', 'x4', 'x6', 'x5', 'x3']
104;x1;3.040167399999973;180;103;283;68.5234375;x1_x5_x6_x2_x3_x4;['x1', 'x5', 'x6', 'x2', 'x3', 'x4']
1040;x3;7.462583400000767;198;150;348;73.31640625;x3_x6_x4_x2_x1_x5;['x3', 'x6', 'x4', 'x2', 'x1', 'x5']
1041;x5;2.045206399999188;109;54;163;70.35546875;x5_x4_x1_x3_x6_x2;['x5', 'x4', 'x1', 'x3', 'x6', 'x2']
1042;x6;8.645388300000377;203;154;357;70.54296875;x6_x2_x4_x3_x5_x1;['x6', 'x2', 'x4', 'x3', 'x5', 'x1']
1043;x3;2.724193500000183;116;54;170;72.83984375;x3_x5_x1_x6_x2_x4;['x3', 'x5', 'x1', 'x6', 'x2', 'x4']
1044;x5;2.623677800000223;116;51;167;73.25;x5_x1_x2_x6_x4_x3;['x5', 'x1', 'x2', 'x6', 'x4', 'x3']
1045;x3;7.763044899999841;199;142;341;73.25;x3_x6_x4_x2_x1_x5;['x3', 'x6', 'x4', 'x2', 'x1', 'x5']
1046;x2;7.484065699999519;198;144;342;70.44140625;x2_x6_x1_x4_x5_x3;['x2', 'x6', 'x1', 'x4', 'x5', 'x3']
1047;x3;1.612364399999933;94;51;145;70.1953125;x3_x4_x2_x5_x1_x6;['x3', 'x4', 'x2', 'x5', 'x1', 'x6']
1048;x6;7.6142767999999705;199;140;339;70.5703125;x6_x1_x2_x3_x5_x4;['x6', 'x1', 'x2', 'x3', 'x5', 'x4']
1049;x1;1.7676650000003065;109;56;165;70.5703125;x1_x5_x4_x2_x6_x3;['x1', 'x5', 'x4', 'x2', 'x6', 'x3']
105;x1;1.7016731999999593;94;47;141;68.5234375;x1_x5_x2_x4_x3_x6;['x1', 'x5', 'x2', 'x4', 'x3', 'x6']
1050;x5;3.2287382000004072;180;97;277;70.3203125;x5_x2_x6_x1_x3_x4;['x5', 'x2', 'x6', 'x1', 'x3', 'x4']
1051;x3;1.8622801000001346;109;54;163;70.0703125;x3_x5_x4_x1_x6_x2;['x3', 'x5', 'x4', 'x1', 'x6', 'x2']
1052;x1;8.301899400000366;197;142;339;70.2890625;x1_x6_x2_x5_x4_x3;['x1', 'x6', 'x2', 'x5', 'x4', 'x3']
1053;x3;2.540142700000615;116;57;173;73.0078125;x3_x1_x4_x6_x5_x2;['x3', 'x1', 'x4', 'x6', 'x5', 'x2']
1054;x6;8.132441699999617;200;152;352;73.0078125;x6_x1_x5_x2_x3_x4;['x6', 'x1', 'x5', 'x2', 'x3', 'x4']
1055;x3;3.4791774000004807;180;95;275;70.1875;x3_x4_x6_x5_x2_x1;['x3', 'x4', 'x6', 'x5', 'x2', 'x1']
1056;x3;3.060632699999587;180;98;278;70.1875;x3_x2_x6_x1_x4_x5;['x3', 'x2', 'x6', 'x1', 'x4', 'x5']
1057;x2;4.679480299999341;156;103;259;71.46484375;x2_x4_x6_x5_x1_x3;['x2', 'x4', 'x6', 'x5', 'x1', 'x3']
1058;x2;7.406888999999865;201;152;353;71.46484375;x2_x6_x4_x3_x1_x5;['x2', 'x6', 'x4', 'x3', 'x1', 'x5']
1059;x2;7.4444211999998515;200;150;350;70.19140625;x2_x6_x1_x4_x3_x5;['x2', 'x6', 'x1', 'x4', 'x3', 'x5']
106;x1;2.413632000000007;116;52;168;71.31640625;x1_x5_x4_x6_x3_x2;['x1', 'x5', 'x4', 'x6', 'x3', 'x2']
1060;x6;6.736648200000673;199;154;353;70.27734375;x6_x3_x2_x1_x5_x4;['x6', 'x3', 'x2', 'x1', 'x5', 'x4']
1061;x5;1.6228652999998303;94;49;143;70.27734375;x5_x1_x2_x4_x3_x6;['x5', 'x1', 'x2', 'x4', 'x3', 'x6']
1062;x2;3.160402299999987;180;96;276;70.02734375;x2_x3_x6_x1_x5_x4;['x2', 'x3', 'x6', 'x1', 'x5', 'x4']
1063;x4;3.3991986999999426;180;97;277;70.02734375;x4_x1_x6_x5_x3_x2;['x4', 'x1', 'x6', 'x5', 'x3', 'x2']
1064;x5;1.9934125999998287;109;57;166;70.02734375;x5_x3_x4_x2_x6_x1;['x5', 'x3', 'x4', 'x2', 'x6', 'x1']
1065;x6;7.849207100000058;199;152;351;70.33984375;x6_x3_x4_x5_x2_x1;['x6', 'x3', 'x4', 'x5', 'x2', 'x1']
1066;x3;3.3749096000001373;180;99;279;70.33984375;x3_x5_x6_x2_x4_x1;['x3', 'x5', 'x6', 'x2', 'x4', 'x1']
1067;x5;7.123836300000221;197;153;350;70.27734375;x5_x6_x2_x3_x4_x1;['x5', 'x6', 'x2', 'x3', 'x4', 'x1']
1068;x5;1.6290109999999913;94;49;143;70.27734375;x5_x1_x2_x3_x4_x6;['x5', 'x1', 'x2', 'x3', 'x4', 'x6']
1069;x2;1.863456099999894;109;53;162;70.03125;x2_x1_x3_x5_x6_x4;['x2', 'x1', 'x3', 'x5', 'x6', 'x4']
107;x5;1.947154400000045;109;52;161;71.31640625;x5_x3_x4_x2_x6_x1;['x5', 'x3', 'x4', 'x2', 'x6', 'x1']
1070;x3;1.617850699999508;94;52;146;70.03125;x3_x4_x2_x5_x1_x6;['x3', 'x4', 'x2', 'x5', 'x1', 'x6']
1071;x1;2.403166200000669;116;59;175;72.64453125;x1_x2_x5_x6_x3_x4;['x1', 'x2', 'x5', 'x6', 'x3', 'x4']
1072;x3;6.904465699999491;199;157;356;72.64453125;x3_x6_x5_x4_x1_x2;['x3', 'x6', 'x5', 'x4', 'x1', 'x2']
1073;x4;7.92006179999953;198;142;340;70.0390625;x4_x6_x3_x1_x2_x5;['x4', 'x6', 'x3', 'x1', 'x2', 'x5']
1074;x5;2.39525329999924;116;52;168;71.83984375;x5_x4_x2_x6_x3_x1;['x5', 'x4', 'x2', 'x6', 'x3', 'x1']
1075;x6;8.504550399999971;203;155;358;71.83984375;x6_x4_x2_x5_x3_x1;['x6', 'x4', 'x2', 'x5', 'x3', 'x1']
1076;x3;2.6170375000001513;116;56;172;72.296875;x3_x2_x4_x6_x5_x1;['x3', 'x2', 'x4', 'x6', 'x5', 'x1']
1077;x3;1.677696300000207;94;55;149;72.296875;x3_x5_x1_x2_x4_x6;['x3', 'x5', 'x1', 'x2', 'x4', 'x6']
1078;x6;7.732856399999946;197;147;344;71.484375;x6_x2_x1_x4_x5_x3;['x6', 'x2', 'x1', 'x4', 'x5', 'x3']
1079;x2;7.600688999999875;197;149;346;71.484375;x2_x6_x1_x4_x3_x5;['x2', 'x6', 'x1', 'x4', 'x3', 'x5']
108;x2;3.159748900000068;180;98;278;68.140625;x2_x5_x6_x3_x1_x4;['x2', 'x5', 'x6', 'x3', 'x1', 'x4']
1080;x1;1.7306897000007666;109;56;165;71.30078125;x1_x2_x5_x4_x6_x3;['x1', 'x2', 'x5', 'x4', 'x6', 'x3']
