run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
44;x2;x2_x5_x6_x4_x3_x1;3.218979599999983;274;66.890625;x2, x5*x1, x3**2, x4*x3, x6*x3, x5*x3, x4**2, x6*x4, x5*x4, x6**2, x5*x6, x5**2, x1**3, x3*x1**2, x4*x1**2, x6*x1**2;['x2', 'x5', 'x6', 'x4', 'x3', 'x1']
45;x5;x5_x2_x1_x4_x3_x6;1.6710439000000008;141;66.65234375;x5, x2*x6, x3**2, x4*x3, x1*x3, x2*x3, x4**2, x1*x4, x2*x4, x1**2, x2*x1, x2**2, x6**3, x3*x6**2, x4*x6**2, x1*x6**2;['x5', 'x2', 'x1', 'x4', 'x3', 'x6']
46;x4;x4_x6_x3_x2_x1_x5;8.282941399999999;347;66.83984375;x4, x6*x5, x1**2, x2*x1, x3*x1, x6*x1, x2**2, x3*x2, x6*x2, x3**2, x6*x3, x6**2, x5**3, x1*x5**2, x2*x5**2, x3*x5**2;['x4', 'x6', 'x3', 'x2', 'x1', 'x5']
47;x5;x5_x2_x4_x3_x1_x6;1.706051699999989;142;66.83984375;x5, x2*x6, x1**2, x3*x1, x4*x1, x2*x1, x3**2, x4*x3, x2*x3, x4**2, x2*x4, x2**2, x6**3, x1*x6**2, x3*x6**2, x4*x6**2;['x5', 'x2', 'x4', 'x3', 'x1', 'x6']
48;x2;x2_x1_x3_x4_x5_x6;1.7046971000000042;143;66.58984375;x2, x1*x6, x5**2, x4*x5, x3*x5, x1*x5, x4**2, x3*x4, x1*x4, x3**2, x1*x3, x1**2, x6**3, x5*x6**2, x4*x6**2, x3*x6**2;['x2', 'x1', 'x3', 'x4', 'x5', 'x6']
49;x4;x4_x2_x6_x3_x1_x5;4.436944000000011;258;67.484375;x4, x2*x5, x1**2, x3*x1, x6*x1, x2*x1, x3**2, x6*x3, x2*x3, x6**2, x2*x6, x2**2, x5**3, x1*x5**2, x3*x5**2, x6*x5**2;['x4', 'x2', 'x6', 'x3', 'x1', 'x5']
50;x6;x6_x5_x2_x4_x1_x3;7.836248600000005;340;67.5390625;x5, x6*x3, x1**2, x4*x1, x2*x1, x6*x1, x4**2, x2*x4, x6*x4, x2**2, x6*x2, x6**2, x3**3, x1*x3**2, x4*x3**2, x2*x3**2;['x6', 'x5', 'x2', 'x4', 'x1', 'x3']
51;x4;x4_x5_x2_x3_x6_x1;2.0770808000000045;166;67.55078125;x4, x5*x1, x6**2, x3*x6, x2*x6, x5*x6, x3**2, x2*x3, x5*x3, x2**2, x5*x2, x5**2, x1**3, x6*x1**2, x3*x1**2, x2*x1**2;['x4', 'x5', 'x2', 'x3', 'x6', 'x1']
52;x2;x2_x1_x4_x6_x5_x3;2.608144100000004;173;69.19140625;x2, x1*x3, x5**2, x6*x5, x4*x5, x1*x5, x6**2, x4*x6, x1*x6, x4**2, x1*x4, x1**2, x3**3, x5*x3**2, x6*x3**2, x4*x3**2;['x2', 'x1', 'x4', 'x6', 'x5', 'x3']
53;x3;x3_x2_x5_x6_x1_x4;2.6701051999999947;169;70.73046875;x3, x2*x4, x1**2, x6*x1, x5*x1, x2*x1, x6**2, x5*x6, x2*x6, x5**2, x2*x5, x2**2, x4**3, x1*x4**2, x6*x4**2, x5*x4**2;['x3', 'x2', 'x5', 'x6', 'x1', 'x4']
54;x1;x1_x6_x2_x3_x4_x5;7.69467800000001;345;70.734375;x1, x6*x5, x4**2, x3*x4, x2*x4, x6*x4, x3**2, x2*x3, x6*x3, x2**2, x6*x2, x6**2, x5**3, x4*x5**2, x3*x5**2, x2*x5**2;['x1', 'x6', 'x2', 'x3', 'x4', 'x5']
55;x4;x4_x2_x6_x3_x5_x1;4.177833599999985;260;68.26171875;x4, x2*x1, x5**2, x3*x5, x6*x5, x2*x5, x3**2, x6*x3, x2*x3, x6**2, x2*x6, x2**2, x1**3, x5*x1**2, x3*x1**2, x6*x1**2;['x4', 'x2', 'x6', 'x3', 'x5', 'x1']
56;x2;x2_x1_x5_x4_x3_x6;1.6336370000000215;146;68.26171875;x2, x1*x6, x3**2, x4*x3, x5*x3, x1*x3, x4**2, x5*x4, x1*x4, x5**2, x1*x5, x1**2, x6**3, x3*x6**2, x4*x6**2, x5*x6**2;['x2', 'x1', 'x5', 'x4', 'x3', 'x6']
57;x3;x3_x5_x6_x1_x2_x4;3.181301700000006;275;66.8984375;x3, x5*x4, x2**2, x1*x2, x6*x2, x5*x2, x1**2, x6*x1, x5*x1, x6**2, x5*x6, x5**2, x4**3, x2*x4**2, x1*x4**2, x6*x4**2;['x3', 'x5', 'x6', 'x1', 'x2', 'x4']
58;x2;x2_x4_x5_x6_x3_x1;2.4810475999999824;164;70.59375;x2, x4*x1, x3**2, x6*x3, x5*x3, x4*x3, x6**2, x5*x6, x4*x6, x5**2, x4*x5, x4**2, x1**3, x3*x1**2, x6*x1**2, x5*x1**2;['x2', 'x4', 'x5', 'x6', 'x3', 'x1']
