run_id;first_var;time_s;crit1;crit2;crit_total;max_memory_mb;order_str;variable_order
474;cb;803.5664205839857;2109;4516;6625;1456.63671875;cb_cd_sd_cc_sa_ca_sc_sb;['cb', 'cd', 'sd', 'cc', 'sa', 'ca', 'sc', 'sb']
475;ca;364.93726602604147;1902;3771;5673;1456.63671875;ca_cb_sc_cc_cd_sb_sa_sd;['ca', 'cb', 'sc', 'cc', 'cd', 'sb', 'sa', 'sd']
476;cc;476.3316875019809;2099;4237;6336;1456.63671875;cc_sd_sb_sc_sa_cb_cd_ca;['cc', 'sd', 'sb', 'sc', 'sa', 'cb', 'cd', 'ca']
477;cc;633.737944877008;2119;4258;6377;1462.54296875;cc_sd_sc_sb_cd_ca_sa_cb;['cc', 'sd', 'sc', 'sb', 'cd', 'ca', 'sa', 'cb']
478;sc;532.7231942950748;1935;3961;5896;1462.54296875;sc_cb_cc_sa_cd_ca_sb_sd;['sc', 'cb', 'cc', 'sa', 'cd', 'ca', 'sb', 'sd']
479;cc;453.8036863260204;1967;4133;6100;1461.55859375;cc_sa_sc_sb_sd_cb_ca_cd;['cc', 'sa', 'sc', 'sb', 'sd', 'cb', 'ca', 'cd']
480;sc;658.9567639039597;2282;5218;7500;1462.5390625;sc_cb_sd_ca_cd_sa_sb_cc;['sc', 'cb', 'sd', 'ca', 'cd', 'sa', 'sb', 'cc']
481;cb;698.1731009429786;2135;4337;6472;1462.5390625;cb_cd_sd_sb_cc_sa_sc_ca;['cb', 'cd', 'sd', 'sb', 'cc', 'sa', 'sc', 'ca']
482;cd;527.754733301932;2059;4215;6274;1462.5390625;cd_cc_cb_ca_sa_sd_sb_sc;['cd', 'cc', 'cb', 'ca', 'sa', 'sd', 'sb', 'sc']
483;cc;725.3664697699714;2119;4253;6372;1462.5390625;cc_cb_ca_sb_sc_cd_sd_sa;['cc', 'cb', 'ca', 'sb', 'sc', 'cd', 'sd', 'sa']
484;cd;466.08192957600113;2067;4250;6317;1461.5546875;cd_cb_ca_sd_cc_sa_sc_sb;['cd', 'cb', 'ca', 'sd', 'cc', 'sa', 'sc', 'sb']
485;cb;968.4089472919004;1924;3723;5647;1461.5546875;cb_sa_sd_sb_cc_ca_sc_cd;['cb', 'sa', 'sd', 'sb', 'cc', 'ca', 'sc', 'cd']
486;sd;948.8048092119861;1894;3438;5332;1460.5703125;sd_cc_sc_sa_cd_cb_sb_ca;['sd', 'cc', 'sc', 'sa', 'cd', 'cb', 'sb', 'ca']
487;cb;1165.958511795965;2218;4876;7094;1460.57421875;cb_ca_sd_sc_cd_sb_sa_cc;['cb', 'ca', 'sd', 'sc', 'cd', 'sb', 'sa', 'cc']
488;cc;677.8987508659484;2094;4307;6401;1460.57421875;cc_sb_sa_sd_sc_cb_cd_ca;['cc', 'sb', 'sa', 'sd', 'sc', 'cb', 'cd', 'ca']
489;sc;523.259113806067;1906;3565;5471;1460.57421875;sc_cc_sa_ca_sd_cd_sb_cb;['sc', 'cc', 'sa', 'ca', 'sd', 'cd', 'sb', 'cb']
