run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
133;sc;sc_cb_sd_sb_cc_sa_cd_ca;1362.725701638963;6071;1048.18359375;sa**2, sd**2, sc*sd, cb**2, sc**2, sb*sa*ca, sd*sa*ca, cb*sa*ca, sc*sa*ca, cc**2*ca, sb*cc*ca, sd*cc*ca, cb*cc*ca, sc*cc*ca, sb**2*ca, sd*sb*ca, cb*sb*ca, sc*sb*ca, cb*sd*ca, sc*cb*ca, cd**3, sa*cd**2, cc*cd**2, sb*cd**2, sd*cd**2, cb*cd**2, sc*cd**2, cc*sa*cd, sb*sa*cd, sd*sa*cd, cb*sa*cd, sc*sa*cd, cc**2*cd, sb*cc*cd, sd*cc*cd, cb*cc*cd, sc*cc*cd, sb**2*cd, sd*sb*cd, cb*sb*cd, sc*sb*cd, cb*sd*cd, sc*cb*cd, cc**2*sa, sb*cc*sa, sd*cc*sa, cb*cc*sa, sc*cc*sa, sb**2*sa, sd*sb*sa, cb*sb*sa, sc*sb*sa, cb*sd*sa, sc*cb*sa, cc**3, sb*cc**2, sd*cc**2, cb*cc**2, sc*cc**2, sb**2*cc, sd*sb*cc, cb*sb*cc, sc*sb*cc, cb*sd*cc, sc*cb*cc, sb**3, sd*sb**2, cb*sb**2, sc*sb**2, cb*sd*sb, sc*cb*sb, ca**4, cd*ca**3, sa*ca**3, cc*ca**3, sb*ca**3, sd*ca**3, cb*ca**3, sc*ca**3, cd**2*ca**2, sa*cd*ca**2, cc*cd*ca**2, sb*cd*ca**2, sd*cd*ca**2, cb*cd*ca**2, sc*cd*ca**2, cc*sa*ca**2;['sc', 'cb', 'sd', 'sb', 'cc', 'sa', 'cd', 'ca']
134;sd;sd_sc_sa_cc_sb_cd_cb_ca;429.6160984879825;5386;1048.18359375;sb**2, sa**2, sc**2, sd*sc, sd**2, sb*cd*ca, cc*cd*ca, sa*cd*ca, sc*cd*ca, sd*cd*ca, cc*sb*ca, sa*sb*ca, sc*sb*ca, sd*sb*ca, cc**2*ca, sa*cc*ca, sc*cc*ca, sd*cc*ca, sc*sa*ca, sd*sa*ca, cb**3, cd*cb**2, sb*cb**2, cc*cb**2, sa*cb**2, sc*cb**2, sd*cb**2, cd**2*cb, sb*cd*cb, cc*cd*cb, sa*cd*cb, sc*cd*cb, sd*cd*cb, cc*sb*cb, sa*sb*cb, sc*sb*cb, sd*sb*cb, cc**2*cb, sa*cc*cb, sc*cc*cb, sd*cc*cb, sc*sa*cb, sd*sa*cb, cd**3, sb*cd**2, cc*cd**2, sa*cd**2, sc*cd**2, sd*cd**2, cc*sb*cd, sa*sb*cd, sc*sb*cd, sd*sb*cd, cc**2*cd, sa*cc*cd, sc*cc*cd, sd*cc*cd, sc*sa*cd, sd*sa*cd, cc**2*sb, sa*cc*sb, sc*cc*sb, sd*cc*sb, sc*sa*sb, sd*sa*sb, cc**3, sa*cc**2, sc*cc**2, sd*cc**2, sc*sa*cc, sd*sa*cc, ca**4, cb*ca**3, cd*ca**3, sb*ca**3, cc*ca**3, sa*ca**3, sc*ca**3, sd*ca**3, cb**2*ca**2, cd*cb*ca**2, sb*cb*ca**2, cc*cb*ca**2, sa*cb*ca**2, sc*cb*ca**2, sd*cb*ca**2, cd**2*ca**2;['sd', 'sc', 'sa', 'cc', 'sb', 'cd', 'cb', 'ca']
135;sb;sb_sd_ca_cb_sa_cd_cc_sc;1032.5916704139672;4930;1048.18359375;cc**2, cd*cc, ca**2, sd**2, sb**2, sd*cc*sc, cd**2*sc, sd*cd*sc, sa**2*sc, cb*sa*sc, ca*sa*sc, sd*sa*sc, sb*sa*sc, cb**2*sc, ca*cb*sc, sd*cb*sc, sb*cb*sc, sd*ca*sc, sb*ca*sc, sb*sd*sc, sa**2*cc, cb*sa*cc, ca*sa*cc, sd*sa*cc, sb*sa*cc, cb**2*cc, ca*cb*cc, sd*cb*cc, sb*cb*cc, sd*ca*cc, sb*ca*cc, sb*sd*cc, cd**3, sa*cd**2, cb*cd**2, ca*cd**2, sd*cd**2, sb*cd**2, sa**2*cd, cb*sa*cd, ca*sa*cd, sd*sa*cd, sb*sa*cd, cb**2*cd, ca*cb*cd, sd*cb*cd, sb*cb*cd, sd*ca*cd, sb*ca*cd, sb*sd*cd, sa**3, cb*sa**2, ca*sa**2, sd*sa**2, sb*sa**2, cb**2*sa, ca*cb*sa, sd*cb*sa, sb*cb*sa, sd*ca*sa, sb*ca*sa, sb*sd*sa, cb**3, ca*cb**2, sd*cb**2, sb*cb**2, sd*ca*cb, sb*ca*cb, sb*sd*cb, sb*sd*ca, sc**4, cc*sc**3, cd*sc**3, sa*sc**3, cb*sc**3, ca*sc**3, sd*sc**3, sb*sc**3, sa*cc*sc**2, cb*cc*sc**2, ca*cc*sc**2, sb*cc*sc**2, sa*cd*sc**2, cb*cd*sc**2, ca*cd*sc**2, sb*cd*sc**2;['sb', 'sd', 'ca', 'cb', 'sa', 'cd', 'cc', 'sc']
136;ca;ca_sd_cb_sb_cd_cc_sa_sc;405.8754476670874;5852;1048.18359375;cc**2, cd*cc, cb**2, sd**2, ca**2, cb*cc*sc, sd*cc*sc, ca*cc*sc, cd**2*sc, sb*cd*sc, cb*cd*sc, sd*cd*sc, ca*cd*sc, sb**2*sc, cb*sb*sc, sd*sb*sc, ca*sb*sc, sd*cb*sc, ca*cb*sc, ca*sd*sc, sa**3, cc*sa**2, cd*sa**2, sb*sa**2, cb*sa**2, sd*sa**2, ca*sa**2, sb*cc*sa, cb*cc*sa, sd*cc*sa, ca*cc*sa, cd**2*sa, sb*cd*sa, cb*cd*sa, sd*cd*sa, ca*cd*sa, sb**2*sa, cb*sb*sa, sd*sb*sa, ca*sb*sa, sd*cb*sa, ca*cb*sa, ca*sd*sa, sb**2*cc, cb*sb*cc, sd*sb*cc, ca*sb*cc, sd*cb*cc, ca*cb*cc, ca*sd*cc, cd**3, sb*cd**2, cb*cd**2, sd*cd**2, ca*cd**2, sb**2*cd, cb*sb*cd, sd*sb*cd, ca*sb*cd, sd*cb*cd, ca*cb*cd, ca*sd*cd, sb**3, cb*sb**2, sd*sb**2, ca*sb**2, sd*cb*sb, ca*cb*sb, ca*sd*sb, ca*sd*cb, sc**4, sa*sc**3, cc*sc**3, cd*sc**3, sb*sc**3, cb*sc**3, sd*sc**3, ca*sc**3, sa**2*sc**2, cc*sa*sc**2, cd*sa*sc**2, sb*sa*sc**2, cb*sa*sc**2, sd*sa*sc**2, ca*sa*sc**2, sb*cc*sc**2;['ca', 'sd', 'cb', 'sb', 'cd', 'cc', 'sa', 'sc']
137;cc;cc_sa_sd_sc_sb_cd_ca_cb;676.713705808972;5663;1048.18359375;sb**2, sd*sc, sd**2, sa**2, cc**2, sb*cd*cb, sc*cd*cb, sd*cd*cb, sa*cd*cb, cc*cd*cb, sc*sb*cb, sd*sb*cb, sa*sb*cb, cc*sb*cb, sc**2*cb, sa*sc*cb, cc*sc*cb, sa*sd*cb, cc*sd*cb, cc*sa*cb, ca**3, cd*ca**2, sb*ca**2, sc*ca**2, sd*ca**2, sa*ca**2, cc*ca**2, cd**2*ca, sb*cd*ca, sc*cd*ca, sd*cd*ca, sa*cd*ca, cc*cd*ca, sc*sb*ca, sd*sb*ca, sa*sb*ca, cc*sb*ca, sc**2*ca, sa*sc*ca, cc*sc*ca, sa*sd*ca, cc*sd*ca, cc*sa*ca, cd**3, sb*cd**2, sc*cd**2, sd*cd**2, sa*cd**2, cc*cd**2, sc*sb*cd, sd*sb*cd, sa*sb*cd, cc*sb*cd, sc**2*cd, sa*sc*cd, cc*sc*cd, sa*sd*cd, cc*sd*cd, cc*sa*cd, sc**2*sb, sa*sc*sb, cc*sc*sb, sa*sd*sb, cc*sd*sb, cc*sa*sb, sc**3, sa*sc**2, cc*sc**2, cc*sa*sc, cc*sa*sd, cb**4, ca*cb**3, cd*cb**3, sb*cb**3, sc*cb**3, sd*cb**3, sa*cb**3, cc*cb**3, ca**2*cb**2, cd*ca*cb**2, sb*ca*cb**2, sc*ca*cb**2, sd*ca*cb**2, sa*ca*cb**2, cc*ca*cb**2, cd**2*cb**2;['cc', 'sa', 'sd', 'sc', 'sb', 'cd', 'ca', 'cb']
138;sc;sc_cc_ca_cd_cb_sd_sb_sa;713.0839760790113;5213;1047.19921875;cb**2, cd**2, cc*cd, ca**2, sc**2, cb*sd*sa, cd*sd*sa, ca*sd*sa, cc*sd*sa, sc*sd*sa, cd*cb*sa, ca*cb*sa, cc*cb*sa, sc*cb*sa, ca*cd*sa, sc*cd*sa, cc*ca*sa, sc*ca*sa, cc**2*sa, sc*cc*sa, sb**3, sd*sb**2, cb*sb**2, cd*sb**2, ca*sb**2, cc*sb**2, sc*sb**2, sd**2*sb, cb*sd*sb, cd*sd*sb, ca*sd*sb, cc*sd*sb, sc*sd*sb, cd*cb*sb, ca*cb*sb, cc*cb*sb, sc*cb*sb, ca*cd*sb, sc*cd*sb, cc*ca*sb, sc*ca*sb, cc**2*sb, sc*cc*sb, sd**3, cb*sd**2, cd*sd**2, ca*sd**2, cc*sd**2, sc*sd**2, cd*cb*sd, ca*cb*sd, cc*cb*sd, sc*cb*sd, ca*cd*sd, sc*cd*sd, cc*ca*sd, sc*ca*sd, cc**2*sd, sc*cc*sd, ca*cd*cb, sc*cd*cb, cc*ca*cb, sc*ca*cb, cc**2*cb, sc*cc*cb, sc*ca*cd, cc**2*ca, sc*cc*ca, cc**3, sc*cc**2, sa**4, sb*sa**3, sd*sa**3, cb*sa**3, cd*sa**3, ca*sa**3, cc*sa**3, sc*sa**3, sb**2*sa**2, sd*sb*sa**2, cb*sb*sa**2, cd*sb*sa**2, ca*sb*sa**2, cc*sb*sa**2, sc*sb*sa**2, sd**2*sa**2;['sc', 'cc', 'ca', 'cd', 'cb', 'sd', 'sb', 'sa']
139;sc;sc_cd_sd_cc_sa_ca_sb_cb;428.8016109709861;5130;1047.19921875;sb**2, sa**2, sc*sd, cd**2, sc**2, cc*ca*cb, sd*ca*cb, cd*ca*cb, sc*ca*cb, cc*sa*cb, sd*sa*cb, cd*sa*cb, sc*sa*cb, cc**2*cb, sd*cc*cb, cd*cc*cb, sc*cc*cb, sd**2*cb, cd*sd*cb, sc*cd*cb, ca**2*sb, sa*ca*sb, cc*ca*sb, sd*ca*sb, cd*ca*sb, sc*ca*sb, cc*sa*sb, sd*sa*sb, cd*sa*sb, sc*sa*sb, cc**2*sb, sd*cc*sb, cd*cc*sb, sc*cc*sb, sd**2*sb, cd*sd*sb, sc*cd*sb, ca**3, sa*ca**2, cc*ca**2, sd*ca**2, cd*ca**2, sc*ca**2, cc*sa*ca, sd*sa*ca, cd*sa*ca, sc*sa*ca, cc**2*ca, sd*cc*ca, cd*cc*ca, sc*cc*ca, sd**2*ca, cd*sd*ca, sc*cd*ca, cc**2*sa, sd*cc*sa, cd*cc*sa, sc*cc*sa, sd**2*sa, cd*sd*sa, sc*cd*sa, cc**3, sd*cc**2, cd*cc**2, sc*cc**2, sd**2*cc, cd*sd*cc, sc*cd*cc, sd**3, cd*sd**2, cb**4, sb*cb**3, ca*cb**3, sa*cb**3, cc*cb**3, sd*cb**3, cd*cb**3, sc*cb**3, ca*sb*cb**2, sa*sb*cb**2, cc*sb*cb**2, sd*sb*cb**2, cd*sb*cb**2, sc*sb*cb**2, ca**2*cb**2, sa*ca*cb**2;['sc', 'cd', 'sd', 'cc', 'sa', 'ca', 'sb', 'cb']
140;sb;sb_cd_cc_sa_ca_cb_sd_sc;452.5547360739438;5561;1047.19921875;sa**2, cc**2, cd*cc, cd**2, sb**2, sd**2*sc, cc*sd*sc, cd*sd*sc, cd*cb*sc, sb*cb*sc, ca**2*sc, sa*ca*sc, cc*ca*sc, cd*ca*sc, sb*ca*sc, cc*sa*sc, cd*sa*sc, sb*sa*sc, sb*cc*sc, sb*cd*sc, sd**3, cb*sd**2, ca*sd**2, sa*sd**2, cc*sd**2, cd*sd**2, sb*sd**2, cb**2*sd, ca*cb*sd, sa*cb*sd, cc*cb*sd, cd*cb*sd, sb*cb*sd, ca**2*sd, sa*ca*sd, cc*ca*sd, cd*ca*sd, sb*ca*sd, cc*sa*sd, cd*sa*sd, sb*sa*sd, sb*cc*sd, sb*cd*sd, cb**3, ca*cb**2, sa*cb**2, cc*cb**2, cd*cb**2, sb*cb**2, ca**2*cb, sa*ca*cb, cc*ca*cb, cd*ca*cb, sb*ca*cb, cc*sa*cb, cd*sa*cb, sb*sa*cb, sb*cc*cb, sb*cd*cb, ca**3, sa*ca**2, cc*ca**2, cd*ca**2, sb*ca**2, cc*sa*ca, cd*sa*ca, sb*sa*ca, sb*cc*ca, sb*cd*ca, sb*cc*sa, sb*cd*sa, sc**4, sd*sc**3, cb*sc**3, ca*sc**3, sa*sc**3, cc*sc**3, cd*sc**3, sb*sc**3, cb*sd*sc**2, ca*sd*sc**2, sa*sd*sc**2, sb*sd*sc**2, cb**2*sc**2, ca*cb*sc**2, sa*cb*sc**2, cc*cb*sc**2;['sb', 'cd', 'cc', 'sa', 'ca', 'cb', 'sd', 'sc']
141;cd;cd_cb_cc_sc_sb_sa_sd_ca;2490.9127633840544;6602;1047.19921875;sa**2, cc**2, cd*cc, cb**2, cd**2, sc*sa*ca, cc*sa*ca, cb*sa*ca, cd*sa*ca, sb**2*ca, sc*sb*ca, cc*sb*ca, cb*sb*ca, cd*sb*ca, sc**2*ca, cc*sc*ca, cb*sc*ca, cd*sc*ca, cb*cc*ca, cd*cb*ca, sd**3, sa*sd**2, sb*sd**2, sc*sd**2, cc*sd**2, cb*sd**2, cd*sd**2, sb*sa*sd, sc*sa*sd, cc*sa*sd, cb*sa*sd, cd*sa*sd, sb**2*sd, sc*sb*sd, cc*sb*sd, cb*sb*sd, cd*sb*sd, sc**2*sd, cc*sc*sd, cb*sc*sd, cd*sc*sd, cb*cc*sd, cd*cb*sd, sb**2*sa, sc*sb*sa, cc*sb*sa, cb*sb*sa, cd*sb*sa, sc**2*sa, cc*sc*sa, cb*sc*sa, cd*sc*sa, cb*cc*sa, cd*cb*sa, sb**3, sc*sb**2, cc*sb**2, cb*sb**2, cd*sb**2, sc**2*sb, cc*sc*sb, cb*sc*sb, cd*sc*sb, cb*cc*sb, cd*cb*sb, sc**3, cc*sc**2, cb*sc**2, cd*sc**2, cb*cc*sc, cd*cb*sc, ca**4, sd*ca**3, sa*ca**3, sb*ca**3, sc*ca**3, cc*ca**3, cb*ca**3, cd*ca**3, sd**2*ca**2, sa*sd*ca**2, sb*sd*ca**2, sc*sd*ca**2, cc*sd*ca**2, cb*sd*ca**2, cd*sd*ca**2, sb*sa*ca**2;['cd', 'cb', 'cc', 'sc', 'sb', 'sa', 'sd', 'ca']
142;cd;cd_sa_sb_sd_ca_cb_cc_sc;443.9725537969498;6236;1047.19921875;cc**2, cd*cc, sb**2, sa**2, cd**2, sd*cc*sc, sa*cb*sc, cd*cb*sc, ca**2*sc, sd*ca*sc, sb*ca*sc, sa*ca*sc, cd*ca*sc, sd**2*sc, sb*sd*sc, sa*sd*sc, cd*sd*sc, sa*sb*sc, cd*sb*sc, cd*sa*sc, cb**2*cc, ca*cb*cc, sd*cb*cc, sb*cb*cc, sa*cb*cc, ca**2*cc, sd*ca*cc, sb*ca*cc, sa*ca*cc, sd**2*cc, sb*sd*cc, sa*sd*cc, sa*sb*cc, cb**3, ca*cb**2, sd*cb**2, sb*cb**2, sa*cb**2, cd*cb**2, ca**2*cb, sd*ca*cb, sb*ca*cb, sa*ca*cb, cd*ca*cb, sd**2*cb, sb*sd*cb, sa*sd*cb, cd*sd*cb, sa*sb*cb, cd*sb*cb, cd*sa*cb, ca**3, sd*ca**2, sb*ca**2, sa*ca**2, cd*ca**2, sd**2*ca, sb*sd*ca, sa*sd*ca, cd*sd*ca, sa*sb*ca, cd*sb*ca, cd*sa*ca, sd**3, sb*sd**2, sa*sd**2, cd*sd**2, sa*sb*sd, cd*sb*sd, cd*sa*sd, cd*sa*sb, sc**4, cc*sc**3, cb*sc**3, ca*sc**3, sd*sc**3, sb*sc**3, sa*sc**3, cd*sc**3, cb*cc*sc**2, ca*cc*sc**2, sb*cc*sc**2, sa*cc*sc**2, cb**2*sc**2, ca*cb*sc**2, sd*cb*sc**2, sb*cb*sc**2;['cd', 'sa', 'sb', 'sd', 'ca', 'cb', 'cc', 'sc']
143;sd;sd_cd_cc_sa_ca_cb_sb_sc;532.8466059319908;6073;1047.19921875;cb**2, sa**2, cc**2, cd*cc, sd**2, sa*cb*sc, cc*cb*sc, cd*cb*sc, sd*cb*sc, ca**2*sc, sa*ca*sc, cc*ca*sc, cd*ca*sc, sd*ca*sc, cc*sa*sc, cd*sa*sc, sd*sa*sc, sd*cc*sc, cd**2*sc, sd*cd*sc, sb**3, cb*sb**2, ca*sb**2, sa*sb**2, cc*sb**2, cd*sb**2, sd*sb**2, ca*cb*sb, sa*cb*sb, cc*cb*sb, cd*cb*sb, sd*cb*sb, ca**2*sb, sa*ca*sb, cc*ca*sb, cd*ca*sb, sd*ca*sb, cc*sa*sb, cd*sa*sb, sd*sa*sb, sd*cc*sb, cd**2*sb, sd*cd*sb, ca**2*cb, sa*ca*cb, cc*ca*cb, cd*ca*cb, sd*ca*cb, cc*sa*cb, cd*sa*cb, sd*sa*cb, sd*cc*cb, cd**2*cb, sd*cd*cb, ca**3, sa*ca**2, cc*ca**2, cd*ca**2, sd*ca**2, cc*sa*ca, cd*sa*ca, sd*sa*ca, sd*cc*ca, cd**2*ca, sd*cd*ca, sd*cc*sa, cd**2*sa, sd*cd*sa, cd**3, sd*cd**2, sc**4, sb*sc**3, cb*sc**3, ca*sc**3, sa*sc**3, cc*sc**3, cd*sc**3, sd*sc**3, sb**2*sc**2, cb*sb*sc**2, ca*sb*sc**2, sa*sb*sc**2, cc*sb*sc**2, cd*sb*sc**2, sd*sb*sc**2, ca*cb*sc**2;['sd', 'cd', 'cc', 'sa', 'ca', 'cb', 'sb', 'sc']
144;sa;sa_ca_cd_sb_sc_cb_cc_sd;340.63530020194594;5222;1047.19921875;cd*cc, sc**2, sb**2, cd**2, sa**2, cc**2*sd, sc*cc*sd, ca*cb*sd, sa*cb*sd, sb*sc*sd, cd*sc*sd, ca*sc*sd, sa*sc*sd, cd*sb*sd, ca*sb*sd, sa*sb*sd, ca*cd*sd, sa*cd*sd, ca**2*sd, sa*ca*sd, cc**3, cb*cc**2, sc*cc**2, sb*cc**2, ca*cc**2, sa*cc**2, cb**2*cc, sc*cb*cc, sb*cb*cc, ca*cb*cc, sa*cb*cc, sb*sc*cc, ca*sc*cc, sa*sc*cc, ca*sb*cc, sa*sb*cc, ca**2*cc, sa*ca*cc, cb**3, sc*cb**2, sb*cb**2, cd*cb**2, ca*cb**2, sa*cb**2, sb*sc*cb, cd*sc*cb, ca*sc*cb, sa*sc*cb, cd*sb*cb, ca*sb*cb, sa*sb*cb, ca*cd*cb, sa*cd*cb, ca**2*cb, sa*ca*cb, cd*sb*sc, ca*sb*sc, sa*sb*sc, ca*cd*sc, sa*cd*sc, ca**2*sc, sa*ca*sc, ca*cd*sb, sa*cd*sb, ca**2*sb, sa*ca*sb, ca**2*cd, sa*ca*cd, ca**3, sa*ca**2, sd**4, cc*sd**3, cb*sd**3, sc*sd**3, sb*sd**3, cd*sd**3, ca*sd**3, sa*sd**3, cb*cc*sd**2, sb*cc*sd**2, ca*cc*sd**2, sa*cc*sd**2, cb**2*sd**2, sc*cb*sd**2, sb*cb*sd**2, cd*cb*sd**2;['sa', 'ca', 'cd', 'sb', 'sc', 'cb', 'cc', 'sd']
145;sb;sb_ca_sc_cd_cb_sd_cc_sa;1575.7979702739976;6185;1047.19921875;sc*sd, cd**2, sc**2, ca**2, sb**2, cb*sd*sa, cd*sd*sa, ca*sd*sa, sb*sd*sa, cb**2*sa, cd*cb*sa, sc*cb*sa, ca*cb*sa, sb*cb*sa, sc*cd*sa, ca*cd*sa, sb*cd*sa, ca*sc*sa, sb*sc*sa, sb*ca*sa, cc**3, sd*cc**2, cb*cc**2, cd*cc**2, sc*cc**2, ca*cc**2, sb*cc**2, sd**2*cc, cb*sd*cc, cd*sd*cc, ca*sd*cc, sb*sd*cc, cb**2*cc, cd*cb*cc, sc*cb*cc, ca*cb*cc, sb*cb*cc, sc*cd*cc, ca*cd*cc, sb*cd*cc, ca*sc*cc, sb*sc*cc, sb*ca*cc, sd**3, cb*sd**2, cd*sd**2, ca*sd**2, sb*sd**2, cb**2*sd, cd*cb*sd, ca*cb*sd, sb*cb*sd, ca*cd*sd, sb*cd*sd, sb*ca*sd, cb**3, cd*cb**2, sc*cb**2, ca*cb**2, sb*cb**2, sc*cd*cb, ca*cd*cb, sb*cd*cb, ca*sc*cb, sb*sc*cb, sb*ca*cb, ca*sc*cd, sb*sc*cd, sb*ca*cd, sb*ca*sc, sa**4, cc*sa**3, sd*sa**3, cb*sa**3, cd*sa**3, sc*sa**3, ca*sa**3, sb*sa**3, cc**2*sa**2, sd*cc*sa**2, cb*cc*sa**2, cd*cc*sa**2, sc*cc*sa**2, ca*cc*sa**2, sb*cc*sa**2, sd**2*sa**2;['sb', 'ca', 'sc', 'cd', 'cb', 'sd', 'cc', 'sa']
146;sd;sd_sc_ca_sa_cc_cd_sb_cb;993.7993115060963;5975;1047.19921875;sb**2, ca**2, sc**2, sd*sc, sd**2, sa*cd*cb, ca*cd*cb, sc*cd*cb, sd*cd*cb, cc**2*cb, sa*cc*cb, ca*cc*cb, sc*cc*cb, sd*cc*cb, sa**2*cb, ca*sa*cb, sc*sa*cb, sd*sa*cb, sc*ca*cb, sd*ca*cb, cd**2*sb, cc*cd*sb, sa*cd*sb, ca*cd*sb, sc*cd*sb, sd*cd*sb, cc**2*sb, sa*cc*sb, ca*cc*sb, sc*cc*sb, sd*cc*sb, sa**2*sb, ca*sa*sb, sc*sa*sb, sd*sa*sb, sc*ca*sb, sd*ca*sb, cd**3, cc*cd**2, sa*cd**2, ca*cd**2, sc*cd**2, sd*cd**2, cc**2*cd, sa*cc*cd, ca*cc*cd, sc*cc*cd, sd*cc*cd, sa**2*cd, ca*sa*cd, sc*sa*cd, sd*sa*cd, sc*ca*cd, sd*ca*cd, cc**3, sa*cc**2, ca*cc**2, sc*cc**2, sd*cc**2, sa**2*cc, ca*sa*cc, sc*sa*cc, sd*sa*cc, sc*ca*cc, sd*ca*cc, sa**3, ca*sa**2, sc*sa**2, sd*sa**2, sc*ca*sa, sd*ca*sa, cb**4, sb*cb**3, cd*cb**3, cc*cb**3, sa*cb**3, ca*cb**3, sc*cb**3, sd*cb**3, cd*sb*cb**2, cc*sb*cb**2, sa*sb*cb**2, ca*sb*cb**2, sc*sb*cb**2, sd*sb*cb**2, cd**2*cb**2, cc*cd*cb**2;['sd', 'sc', 'ca', 'sa', 'cc', 'cd', 'sb', 'cb']
147;cd;cd_cb_ca_sa_sb_sc_cc_sd;376.3042308180593;5074;1047.19921875;cd*cc, sc**2, ca**2, cb**2, cd**2, cc**2*sd, sc*cc*sd, cd*sc*sd, sb**2*sd, sa*sb*sd, ca*sb*sd, cb*sb*sd, cd*sb*sd, sa**2*sd, ca*sa*sd, cb*sa*sd, cd*sa*sd, cb*ca*sd, cd*ca*sd, cd*cb*sd, cc**3, sc*cc**2, sb*cc**2, sa*cc**2, ca*cc**2, cb*cc**2, sb*sc*cc, sa*sc*cc, ca*sc*cc, cb*sc*cc, sb**2*cc, sa*sb*cc, ca*sb*cc, cb*sb*cc, sa**2*cc, ca*sa*cc, cb*sa*cc, cb*ca*cc, sb**2*sc, sa*sb*sc, ca*sb*sc, cb*sb*sc, cd*sb*sc, sa**2*sc, ca*sa*sc, cb*sa*sc, cd*sa*sc, cb*ca*sc, cd*ca*sc, cd*cb*sc, sb**3, sa*sb**2, ca*sb**2, cb*sb**2, cd*sb**2, sa**2*sb, ca*sa*sb, cb*sa*sb, cd*sa*sb, cb*ca*sb, cd*ca*sb, cd*cb*sb, sa**3, ca*sa**2, cb*sa**2, cd*sa**2, cb*ca*sa, cd*ca*sa, cd*cb*sa, cd*cb*ca, sd**4, cc*sd**3, sc*sd**3, sb*sd**3, sa*sd**3, ca*sd**3, cb*sd**3, cd*sd**3, sb*cc*sd**2, sa*cc*sd**2, ca*cc*sd**2, cb*cc*sd**2, sb*sc*sd**2, sa*sc*sd**2, ca*sc*sd**2, cb*sc*sd**2;['cd', 'cb', 'ca', 'sa', 'sb', 'sc', 'cc', 'sd']
148;cd;cd_sb_sd_sc_sa_cc_ca_cb;1114.8973059240961;6839;1047.19921875;sa**2, sc**2, sd*sc, sb**2, cd**2, sa*cc*cb, sc*cc*cb, sd*cc*cb, sb*cc*cb, cd*cc*cb, sc*sa*cb, sd*sa*cb, sb*sa*cb, cd*sa*cb, sb*sc*cb, cd*sc*cb, sd**2*cb, sb*sd*cb, cd*sd*cb, cd*sb*cb, ca**3, cc*ca**2, sa*ca**2, sc*ca**2, sd*ca**2, sb*ca**2, cd*ca**2, cc**2*ca, sa*cc*ca, sc*cc*ca, sd*cc*ca, sb*cc*ca, cd*cc*ca, sc*sa*ca, sd*sa*ca, sb*sa*ca, cd*sa*ca, sb*sc*ca, cd*sc*ca, sd**2*ca, sb*sd*ca, cd*sd*ca, cd*sb*ca, cc**3, sa*cc**2, sc*cc**2, sd*cc**2, sb*cc**2, cd*cc**2, sc*sa*cc, sd*sa*cc, sb*sa*cc, cd*sa*cc, sb*sc*cc, cd*sc*cc, sd**2*cc, sb*sd*cc, cd*sd*cc, cd*sb*cc, sb*sc*sa, cd*sc*sa, sd**2*sa, sb*sd*sa, cd*sd*sa, cd*sb*sa, cd*sb*sc, sd**3, sb*sd**2, cd*sd**2, cd*sb*sd, cb**4, ca*cb**3, cc*cb**3, sa*cb**3, sc*cb**3, sd*cb**3, sb*cb**3, cd*cb**3, ca**2*cb**2, cc*ca*cb**2, sa*ca*cb**2, sc*ca*cb**2, sd*ca*cb**2, sb*ca*cb**2, cd*ca*cb**2, cc**2*cb**2;['cd', 'sb', 'sd', 'sc', 'sa', 'cc', 'ca', 'cb']
149;ca;ca_sd_cc_sa_cb_cd_sb_sc;573.9802156619262;5659;1047.19921875;cc*cd, cb**2, cc**2, sd**2, ca**2, cd**2*sc, sa*cd*sc, sd*cd*sc, ca*cd*sc, sa*cb*sc, cc*cb*sc, sd*cb*sc, ca*cb*sc, sa**2*sc, cc*sa*sc, sd*sa*sc, ca*sa*sc, sd*cc*sc, ca*cc*sc, ca*sd*sc, sb**3, cd*sb**2, cb*sb**2, sa*sb**2, cc*sb**2, sd*sb**2, ca*sb**2, cd**2*sb, cb*cd*sb, sa*cd*sb, sd*cd*sb, ca*cd*sb, sa*cb*sb, cc*cb*sb, sd*cb*sb, ca*cb*sb, sa**2*sb, cc*sa*sb, sd*sa*sb, ca*sa*sb, sd*cc*sb, ca*cc*sb, ca*sd*sb, cd**3, cb*cd**2, sa*cd**2, sd*cd**2, ca*cd**2, sa*cb*cd, sd*cb*cd, ca*cb*cd, sa**2*cd, sd*sa*cd, ca*sa*cd, ca*sd*cd, sa**2*cb, cc*sa*cb, sd*sa*cb, ca*sa*cb, sd*cc*cb, ca*cc*cb, ca*sd*cb, sa**3, cc*sa**2, sd*sa**2, ca*sa**2, sd*cc*sa, ca*cc*sa, ca*sd*sa, ca*sd*cc, sc**4, sb*sc**3, cd*sc**3, cb*sc**3, sa*sc**3, cc*sc**3, sd*sc**3, ca*sc**3, sb**2*sc**2, cd*sb*sc**2, cb*sb*sc**2, sa*sb*sc**2, cc*sb*sc**2, sd*sb*sc**2, ca*sb*sc**2, cb*cd*sc**2;['ca', 'sd', 'cc', 'sa', 'cb', 'cd', 'sb', 'sc']
