run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
459;x3;x3_x4_x1_x6_x2_x5;3.642147600000044;169;69.74609375;x3, x4*x5, x2**2, x6*x2, x1*x2, x4*x2, x6**2, x1*x6, x4*x6, x1**2, x4*x1, x4**2, x5**3, x2*x5**2, x6*x5**2, x1*x5**2;['x3', 'x4', 'x1', 'x6', 'x2', 'x5']
460;x5;x5_x2_x3_x6_x1_x4;3.4944021999999677;170;69.75;x5, x2*x4, x1**2, x6*x1, x3*x1, x2*x1, x6**2, x3*x6, x2*x6, x3**2, x2*x3, x2**2, x4**3, x1*x4**2, x6*x4**2, x3*x4**2;['x5', 'x2', 'x3', 'x6', 'x1', 'x4']
461;x2;x2_x4_x1_x3_x5_x6;2.373022199999923;145;68.89453125;x2, x4*x6, x5**2, x3*x5, x1*x5, x4*x5, x3**2, x1*x3, x4*x3, x1**2, x4*x1, x4**2, x6**3, x5*x6**2, x3*x6**2, x1*x6**2;['x2', 'x4', 'x1', 'x3', 'x5', 'x6']
462;x4;x4_x2_x5_x1_x3_x6;2.4992228999999497;143;67.12890625;x4, x2*x6, x3**2, x1*x3, x5*x3, x2*x3, x1**2, x5*x1, x2*x1, x5**2, x2*x5, x2**2, x6**3, x3*x6**2, x1*x6**2, x5*x6**2;['x4', 'x2', 'x5', 'x1', 'x3', 'x6']
463;x1;x1_x5_x4_x6_x2_x3;3.239613300000201;170;69.3671875;x1, x5*x3, x2**2, x6*x2, x4*x2, x5*x2, x6**2, x4*x6, x5*x6, x4**2, x5*x4, x5**2, x3**3, x2*x3**2, x6*x3**2, x4*x3**2;['x1', 'x5', 'x4', 'x6', 'x2', 'x3']
464;x2;x2_x5_x6_x3_x4_x1;4.334562000000005;276;69.3671875;x2, x5*x1, x4**2, x3*x4, x6*x4, x5*x4, x3**2, x6*x3, x5*x3, x6**2, x5*x6, x5**2, x1**3, x4*x1**2, x3*x1**2, x6*x1**2;['x2', 'x5', 'x6', 'x3', 'x4', 'x1']
465;x4;x4_x6_x2_x1_x3_x5;10.724626899999748;354;68.7890625;x4, x6*x5, x3**2, x1*x3, x2*x3, x6*x3, x1**2, x2*x1, x6*x1, x2**2, x6*x2, x6**2, x5**3, x3*x5**2, x1*x5**2, x2*x5**2;['x4', 'x6', 'x2', 'x1', 'x3', 'x5']
466;x6;x6_x1_x5_x2_x3_x4;14.380829799999901;346;68.79296875;x1, x6*x4, x3**2, x2*x3, x5*x3, x6*x3, x2**2, x5*x2, x6*x2, x5**2, x6*x5, x6**2, x4**3, x3*x4**2, x2*x4**2, x5*x4**2;['x6', 'x1', 'x5', 'x2', 'x3', 'x4']
467;x4;x4_x5_x1_x2_x3_x6;2.5296497999997882;144;32.234375;x4, x5*x6, x3**2, x2*x3, x1*x3, x5*x3, x2**2, x1*x2, x5*x2, x1**2, x5*x1, x5**2, x6**3, x3*x6**2, x2*x6**2, x1*x6**2;['x4', 'x5', 'x1', 'x2', 'x3', 'x6']
468;x4;x4_x5_x2_x1_x6_x3;2.5494840000001204;164;22.80078125;x4, x5*x3, x6**2, x1*x6, x2*x6, x5*x6, x1**2, x2*x1, x5*x1, x2**2, x5*x2, x5**2, x3**3, x6*x3**2, x1*x3**2, x2*x3**2;['x4', 'x5', 'x2', 'x1', 'x6', 'x3']
469;x4;x4_x5_x1_x6_x3_x2;3.453710400000091;168;27.97265625;x4, x5*x2, x3**2, x6*x3, x1*x3, x5*x3, x6**2, x1*x6, x5*x6, x1**2, x5*x1, x5**2, x2**3, x3*x2**2, x6*x2**2, x1*x2**2;['x4', 'x5', 'x1', 'x6', 'x3', 'x2']
470;x4;x4_x1_x6_x2_x3_x5;4.176076799999919;280;27.9765625;x4, x1*x5, x3**2, x2*x3, x6*x3, x1*x3, x2**2, x6*x2, x1*x2, x6**2, x1*x6, x1**2, x5**3, x3*x5**2, x2*x5**2, x6*x5**2;['x4', 'x1', 'x6', 'x2', 'x3', 'x5']
471;x2;x2_x4_x1_x3_x6_x5;2.4775234999997338;165;26.37890625;x2, x4*x5, x6**2, x3*x6, x1*x6, x4*x6, x3**2, x1*x3, x4*x3, x1**2, x4*x1, x4**2, x5**3, x6*x5**2, x3*x5**2, x1*x5**2;['x2', 'x4', 'x1', 'x3', 'x6', 'x5']
472;x1;x1_x4_x3_x6_x2_x5;3.8743663999998716;171;28.80078125;x1, x4*x5, x2**2, x6*x2, x3*x2, x4*x2, x6**2, x3*x6, x4*x6, x3**2, x4*x3, x4**2, x5**3, x2*x5**2, x6*x5**2, x3*x5**2;['x1', 'x4', 'x3', 'x6', 'x2', 'x5']
473;x5;x5_x1_x2_x6_x4_x3;3.6428854000000683;167;28.80078125;x5, x1*x3, x4**2, x6*x4, x2*x4, x1*x4, x6**2, x2*x6, x1*x6, x2**2, x1*x2, x1**2, x3**3, x4*x3**2, x6*x3**2, x2*x3**2;['x5', 'x1', 'x2', 'x6', 'x4', 'x3']
474;x2;x2_x3_x1_x4_x5_x6;2.469153799999731;143;23.265625;x2, x3*x6, x5**2, x4*x5, x1*x5, x3*x5, x4**2, x1*x4, x3*x4, x1**2, x3*x1, x3**2, x6**3, x5*x6**2, x4*x6**2, x1*x6**2;['x2', 'x3', 'x1', 'x4', 'x5', 'x6']
475;x6;x6_x3_x2_x1_x5_x4;11.793850200000179;346;68.90234375;x3, x6*x4, x5**2, x1*x5, x2*x5, x6*x5, x1**2, x2*x1, x6*x1, x2**2, x6*x2, x6**2, x4**3, x5*x4**2, x1*x4**2, x2*x4**2;['x6', 'x3', 'x2', 'x1', 'x5', 'x4']
476;x1;x1_x3_x6_x2_x5_x4;6.969865999999911;259;68.90234375;x1, x3*x4, x5**2, x2*x5, x6*x5, x3*x5, x2**2, x6*x2, x3*x2, x6**2, x3*x6, x3**2, x4**3, x5*x4**2, x2*x4**2, x6*x4**2;['x1', 'x3', 'x6', 'x2', 'x5', 'x4']
477;x1;x1_x6_x5_x2_x3_x4;11.081680700000106;344;61.88671875;x1, x6*x4, x3**2, x2*x3, x5*x3, x6*x3, x2**2, x5*x2, x6*x2, x5**2, x6*x5, x6**2, x4**3, x3*x4**2, x2*x4**2, x5*x4**2;['x1', 'x6', 'x5', 'x2', 'x3', 'x4']
478;x2;x2_x1_x6_x3_x4_x5;5.085075100000267;277;59.3359375;x2, x1*x5, x4**2, x3*x4, x6*x4, x1*x4, x3**2, x6*x3, x1*x3, x6**2, x1*x6, x1**2, x5**3, x4*x5**2, x3*x5**2, x6*x5**2;['x2', 'x1', 'x6', 'x3', 'x4', 'x5']
479;x4;x4_x5_x2_x3_x1_x6;2.4846737000002577;142;37.57421875;x4, x5*x6, x1**2, x3*x1, x2*x1, x5*x1, x3**2, x2*x3, x5*x3, x2**2, x5*x2, x5**2, x6**3, x1*x6**2, x3*x6**2, x2*x6**2;['x4', 'x5', 'x2', 'x3', 'x1', 'x6']
480;x3;x3_x6_x1_x2_x5_x4;10.485660299999836;347;66.421875;x3, x6*x4, x5**2, x2*x5, x1*x5, x6*x5, x2**2, x1*x2, x6*x2, x1**2, x6*x1, x6**2, x4**3, x5*x4**2, x2*x4**2, x1*x4**2;['x3', 'x6', 'x1', 'x2', 'x5', 'x4']
481;x1;x1_x4_x3_x5_x2_x6;2.137220300000081;144;66.421875;x1, x4*x6, x2**2, x5*x2, x3*x2, x4*x2, x5**2, x3*x5, x4*x5, x3**2, x4*x3, x4**2, x6**3, x2*x6**2, x5*x6**2, x3*x6**2;['x1', 'x4', 'x3', 'x5', 'x2', 'x6']
482;x4;x4_x6_x5_x2_x1_x3;10.569407200000114;348;66.43359375;x4, x6*x3, x1**2, x2*x1, x5*x1, x6*x1, x2**2, x5*x2, x6*x2, x5**2, x6*x5, x6**2, x3**3, x1*x3**2, x2*x3**2, x5*x3**2;['x4', 'x6', 'x5', 'x2', 'x1', 'x3']
483;x4;x4_x2_x1_x5_x6_x3;2.5574743999995917;164;66.43359375;x4, x2*x3, x6**2, x5*x6, x1*x6, x2*x6, x5**2, x1*x5, x2*x5, x1**2, x2*x1, x2**2, x3**3, x6*x3**2, x5*x3**2, x1*x3**2;['x4', 'x2', 'x1', 'x5', 'x6', 'x3']
484;x5;x5_x3_x2_x4_x6_x1;2.4875029999998333;167;65.9375;x5, x3*x1, x6**2, x4*x6, x2*x6, x3*x6, x4**2, x2*x4, x3*x4, x2**2, x3*x2, x3**2, x1**3, x6*x1**2, x4*x1**2, x2*x1**2;['x5', 'x3', 'x2', 'x4', 'x6', 'x1']
485;x1;x1_x3_x5_x4_x2_x6;2.2684266999999636;141;45.19921875;x1, x3*x6, x2**2, x4*x2, x5*x2, x3*x2, x4**2, x5*x4, x3*x4, x5**2, x3*x5, x3**2, x6**3, x2*x6**2, x4*x6**2, x5*x6**2;['x1', 'x3', 'x5', 'x4', 'x2', 'x6']
486;x4;x4_x6_x5_x1_x2_x3;10.242007599999852;351;45.51953125;x4, x6*x3, x2**2, x1*x2, x5*x2, x6*x2, x1**2, x5*x1, x6*x1, x5**2, x6*x5, x6**2, x3**3, x2*x3**2, x1*x3**2, x5*x3**2;['x4', 'x6', 'x5', 'x1', 'x2', 'x3']
487;x6;x6_x1_x5_x3_x4_x2;10.894567800000004;345;65.34765625;x1, x6*x2, x4**2, x3*x4, x5*x4, x6*x4, x3**2, x5*x3, x6*x3, x5**2, x6*x5, x6**2, x2**3, x4*x2**2, x3*x2**2, x5*x2**2;['x6', 'x1', 'x5', 'x3', 'x4', 'x2']
488;x6;x6_x2_x3_x1_x4_x5;11.597737800000232;350;65.34765625;x2, x6*x5, x4**2, x1*x4, x3*x4, x6*x4, x1**2, x3*x1, x6*x1, x3**2, x6*x3, x6**2, x5**3, x4*x5**2, x1*x5**2, x3*x5**2;['x6', 'x2', 'x3', 'x1', 'x4', 'x5']
489;x2;x2_x6_x3_x1_x4_x5;10.42968350000001;347;65.35546875;x2, x6*x5, x4**2, x1*x4, x3*x4, x6*x4, x1**2, x3*x1, x6*x1, x3**2, x6*x3, x6**2, x5**3, x4*x5**2, x1*x5**2, x3*x5**2;['x2', 'x6', 'x3', 'x1', 'x4', 'x5']
490;x3;x3_x2_x6_x5_x4_x1;3.9022021000000677;280;65.10546875;x3, x2*x1, x4**2, x5*x4, x6*x4, x2*x4, x5**2, x6*x5, x2*x5, x6**2, x2*x6, x2**2, x1**3, x4*x1**2, x5*x1**2, x6*x1**2;['x3', 'x2', 'x6', 'x5', 'x4', 'x1']
491;x5;x5_x6_x4_x1_x2_x3;10.18842900000027;347;65.2734375;x5, x6*x3, x2**2, x1*x2, x4*x2, x6*x2, x1**2, x4*x1, x6*x1, x4**2, x6*x4, x6**2, x3**3, x2*x3**2, x1*x3**2, x4*x3**2;['x5', 'x6', 'x4', 'x1', 'x2', 'x3']
492;x4;x4_x5_x2_x6_x3_x1;3.427181699999892;171;69.7734375;x4, x5*x1, x3**2, x6*x3, x2*x3, x5*x3, x6**2, x2*x6, x5*x6, x2**2, x5*x2, x5**2, x1**3, x3*x1**2, x6*x1**2, x2*x1**2;['x4', 'x5', 'x2', 'x6', 'x3', 'x1']
493;x2;x2_x4_x1_x3_x5_x6;2.1923413999998047;148;69.7734375;x2, x4*x6, x5**2, x3*x5, x1*x5, x4*x5, x3**2, x1*x3, x4*x3, x1**2, x4*x1, x4**2, x6**3, x5*x6**2, x3*x6**2, x1*x6**2;['x2', 'x4', 'x1', 'x3', 'x5', 'x6']
494;x5;x5_x2_x3_x1_x4_x6;2.128229899999951;146;68.265625;x5, x2*x6, x4**2, x1*x4, x3*x4, x2*x4, x1**2, x3*x1, x2*x1, x3**2, x2*x3, x2**2, x6**3, x4*x6**2, x1*x6**2, x3*x6**2;['x5', 'x2', 'x3', 'x1', 'x4', 'x6']
495;x5;x5_x4_x1_x2_x3_x6;2.3389553000001797;143;68.26953125;x5, x4*x6, x3**2, x2*x3, x1*x3, x4*x3, x2**2, x1*x2, x4*x2, x1**2, x4*x1, x4**2, x6**3, x3*x6**2, x2*x6**2, x1*x6**2;['x5', 'x4', 'x1', 'x2', 'x3', 'x6']
496;x3;x3_x5_x2_x1_x4_x6;2.0763342999998713;146;68.26953125;x3, x5*x6, x4**2, x1*x4, x2*x4, x5*x4, x1**2, x2*x1, x5*x1, x2**2, x5*x2, x5**2, x6**3, x4*x6**2, x1*x6**2, x2*x6**2;['x3', 'x5', 'x2', 'x1', 'x4', 'x6']
497;x2;x2_x3_x1_x4_x6_x5;2.5322120999999242;164;68.26953125;x2, x3*x5, x6**2, x4*x6, x1*x6, x3*x6, x4**2, x1*x4, x3*x4, x1**2, x3*x1, x3**2, x5**3, x6*x5**2, x4*x5**2, x1*x5**2;['x2', 'x3', 'x1', 'x4', 'x6', 'x5']
498;x3;x3_x1_x6_x5_x2_x4;6.23633510000036;263;68.26953125;x3, x1*x4, x2**2, x5*x2, x6*x2, x1*x2, x5**2, x6*x5, x1*x5, x6**2, x1*x6, x1**2, x4**3, x2*x4**2, x5*x4**2, x6*x4**2;['x3', 'x1', 'x6', 'x5', 'x2', 'x4']
499;x1;x1_x2_x5_x4_x3_x6;2.274989899999582;145;43.8984375;x1, x2*x6, x3**2, x4*x3, x5*x3, x2*x3, x4**2, x5*x4, x2*x4, x5**2, x2*x5, x2**2, x6**3, x3*x6**2, x4*x6**2, x5*x6**2;['x1', 'x2', 'x5', 'x4', 'x3', 'x6']
500;x2;x2_x5_x4_x6_x3_x1;3.3218174999997245;170;44.01171875;x2, x5*x1, x3**2, x6*x3, x4*x3, x5*x3, x6**2, x4*x6, x5*x6, x4**2, x5*x4, x5**2, x1**3, x3*x1**2, x6*x1**2, x4*x1**2;['x2', 'x5', 'x4', 'x6', 'x3', 'x1']
501;x1;x1_x5_x6_x2_x3_x4;4.595974699999715;276;68.07421875;x1, x5*x4, x3**2, x2*x3, x6*x3, x5*x3, x2**2, x6*x2, x5*x2, x6**2, x5*x6, x5**2, x4**3, x3*x4**2, x2*x4**2, x6*x4**2;['x1', 'x5', 'x6', 'x2', 'x3', 'x4']
502;x5;x5_x2_x6_x1_x4_x3;4.842857500000264;276;68.078125;x5, x2*x3, x4**2, x1*x4, x6*x4, x2*x4, x1**2, x6*x1, x2*x1, x6**2, x2*x6, x2**2, x3**3, x4*x3**2, x1*x3**2, x6*x3**2;['x5', 'x2', 'x6', 'x1', 'x4', 'x3']
503;x3;x3_x5_x1_x4_x2_x6;2.2774030000000494;143;68.08203125;x3, x5*x6, x2**2, x4*x2, x1*x2, x5*x2, x4**2, x1*x4, x5*x4, x1**2, x5*x1, x5**2, x6**3, x2*x6**2, x4*x6**2, x1*x6**2;['x3', 'x5', 'x1', 'x4', 'x2', 'x6']
504;x6;x6_x2_x1_x3_x5_x4;9.937680399999863;346;68.4296875;x2, x6*x4, x5**2, x3*x5, x1*x5, x6*x5, x3**2, x1*x3, x6*x3, x1**2, x6*x1, x6**2, x4**3, x5*x4**2, x3*x4**2, x1*x4**2;['x6', 'x2', 'x1', 'x3', 'x5', 'x4']
505;x4;x4_x3_x5_x1_x2_x6;2.670381599999928;144;68.4296875;x4, x3*x6, x2**2, x1*x2, x5*x2, x3*x2, x1**2, x5*x1, x3*x1, x5**2, x3*x5, x3**2, x6**3, x2*x6**2, x1*x6**2, x5*x6**2;['x4', 'x3', 'x5', 'x1', 'x2', 'x6']
506;x5;x5_x2_x4_x6_x1_x3;3.6413981000000604;169;69.9375;x5, x2*x3, x1**2, x6*x1, x4*x1, x2*x1, x6**2, x4*x6, x2*x6, x4**2, x2*x4, x2**2, x3**3, x1*x3**2, x6*x3**2, x4*x3**2;['x5', 'x2', 'x4', 'x6', 'x1', 'x3']
507;x4;x4_x1_x6_x3_x5_x2;4.6788823000001685;276;69.94140625;x4, x1*x2, x5**2, x3*x5, x6*x5, x1*x5, x3**2, x6*x3, x1*x3, x6**2, x1*x6, x1**2, x2**3, x5*x2**2, x3*x2**2, x6*x2**2;['x4', 'x1', 'x6', 'x3', 'x5', 'x2']
508;x1;x1_x2_x6_x5_x3_x4;4.701614399999926;280;67.07421875;x1, x2*x4, x3**2, x5*x3, x6*x3, x2*x3, x5**2, x6*x5, x2*x5, x6**2, x2*x6, x2**2, x4**3, x3*x4**2, x5*x4**2, x6*x4**2;['x1', 'x2', 'x6', 'x5', 'x3', 'x4']
509;x4;x4_x6_x2_x5_x1_x3;10.523505999999998;347;67.45703125;x4, x6*x3, x1**2, x5*x1, x2*x1, x6*x1, x5**2, x2*x5, x6*x5, x2**2, x6*x2, x6**2, x3**3, x1*x3**2, x5*x3**2, x2*x3**2;['x4', 'x6', 'x2', 'x5', 'x1', 'x3']
510;x2;x2_x5_x1_x3_x6_x4;2.700569000000087;164;67.45703125;x2, x5*x4, x6**2, x3*x6, x1*x6, x5*x6, x3**2, x1*x3, x5*x3, x1**2, x5*x1, x5**2, x4**3, x6*x4**2, x3*x4**2, x1*x4**2;['x2', 'x5', 'x1', 'x3', 'x6', 'x4']
511;x5;x5_x2_x1_x3_x4_x6;5.548704700000144;144;66.95703125;x5, x2*x6, x4**2, x3*x4, x1*x4, x2*x4, x3**2, x1*x3, x2*x3, x1**2, x2*x1, x2**2, x6**3, x4*x6**2, x3*x6**2, x1*x6**2;['x5', 'x2', 'x1', 'x3', 'x4', 'x6']
512;x6;x6_x3_x4_x2_x1_x5;10.557274399999642;351;63.94921875;x3, x6*x5, x1**2, x2*x1, x4*x1, x6*x1, x2**2, x4*x2, x6*x2, x4**2, x6*x4, x6**2, x5**3, x1*x5**2, x2*x5**2, x4*x5**2;['x6', 'x3', 'x4', 'x2', 'x1', 'x5']
513;x4;x4_x5_x2_x1_x6_x3;2.4437693999998373;166;13.26953125;x4, x5*x3, x6**2, x1*x6, x2*x6, x5*x6, x1**2, x2*x1, x5*x1, x2**2, x5*x2, x5**2, x3**3, x6*x3**2, x1*x3**2, x2*x3**2;['x4', 'x5', 'x2', 'x1', 'x6', 'x3']
514;x6;x6_x3_x5_x2_x4_x1;10.098850100000163;338;14.00390625;x3, x6*x1, x4**2, x2*x4, x5*x4, x6*x4, x2**2, x5*x2, x6*x2, x5**2, x6*x5, x6**2, x1**3, x4*x1**2, x2*x1**2, x5*x1**2;['x6', 'x3', 'x5', 'x2', 'x4', 'x1']
515;x1;x1_x5_x6_x3_x4_x2;4.4722592000002805;279;65.1015625;x1, x5*x2, x4**2, x3*x4, x6*x4, x5*x4, x3**2, x6*x3, x5*x3, x6**2, x5*x6, x5**2, x2**3, x4*x2**2, x3*x2**2, x6*x2**2;['x1', 'x5', 'x6', 'x3', 'x4', 'x2']
516;x3;x3_x4_x1_x2_x6_x5;2.6844701999998506;166;65.11328125;x3, x4*x5, x6**2, x2*x6, x1*x6, x4*x6, x2**2, x1*x2, x4*x2, x1**2, x4*x1, x4**2, x5**3, x6*x5**2, x2*x5**2, x1*x5**2;['x3', 'x4', 'x1', 'x2', 'x6', 'x5']
517;x6;x6_x2_x3_x5_x1_x4;11.326678800000082;345;65.41796875;x2, x6*x4, x1**2, x5*x1, x3*x1, x6*x1, x5**2, x3*x5, x6*x5, x3**2, x6*x3, x6**2, x4**3, x1*x4**2, x5*x4**2, x3*x4**2;['x6', 'x2', 'x3', 'x5', 'x1', 'x4']
518;x1;x1_x5_x4_x2_x3_x6;2.3833395000001474;147;65.41796875;x1, x5*x6, x3**2, x2*x3, x4*x3, x5*x3, x2**2, x4*x2, x5*x2, x4**2, x5*x4, x5**2, x6**3, x3*x6**2, x2*x6**2, x4*x6**2;['x1', 'x5', 'x4', 'x2', 'x3', 'x6']
519;x3;x3_x1_x2_x6_x4_x5;4.039864099999704;168;69.734375;x3, x1*x5, x4**2, x6*x4, x2*x4, x1*x4, x6**2, x2*x6, x1*x6, x2**2, x1*x2, x1**2, x5**3, x4*x5**2, x6*x5**2, x2*x5**2;['x3', 'x1', 'x2', 'x6', 'x4', 'x5']
520;x5;x5_x6_x2_x1_x3_x4;10.820668899999873;343;69.73828125;x5, x6*x4, x3**2, x1*x3, x2*x3, x6*x3, x1**2, x2*x1, x6*x1, x2**2, x6*x2, x6**2, x4**3, x3*x4**2, x1*x4**2, x2*x4**2;['x5', 'x6', 'x2', 'x1', 'x3', 'x4']
521;x3;x3_x1_x5_x6_x4_x2;3.6985427000004165;169;69.359375;x3, x1*x2, x4**2, x6*x4, x5*x4, x1*x4, x6**2, x5*x6, x1*x6, x5**2, x1*x5, x1**2, x2**3, x4*x2**2, x6*x2**2, x5*x2**2;['x3', 'x1', 'x5', 'x6', 'x4', 'x2']
522;x3;x3_x1_x4_x2_x5_x6;2.474091800000224;147;69.3671875;x3, x1*x6, x5**2, x2*x5, x4*x5, x1*x5, x2**2, x4*x2, x1*x2, x4**2, x1*x4, x1**2, x6**3, x5*x6**2, x2*x6**2, x4*x6**2;['x3', 'x1', 'x4', 'x2', 'x5', 'x6']
523;x1;x1_x2_x5_x4_x6_x3;2.4527423999998064;164;68.015625;x1, x2*x3, x6**2, x4*x6, x5*x6, x2*x6, x4**2, x5*x4, x2*x4, x5**2, x2*x5, x2**2, x3**3, x6*x3**2, x4*x3**2, x5*x3**2;['x1', 'x2', 'x5', 'x4', 'x6', 'x3']
524;x1;x1_x5_x2_x6_x3_x4;3.2503240999999434;167;70.2265625;x1, x5*x4, x3**2, x6*x3, x2*x3, x5*x3, x6**2, x2*x6, x5*x6, x2**2, x5*x2, x5**2, x4**3, x3*x4**2, x6*x4**2, x2*x4**2;['x1', 'x5', 'x2', 'x6', 'x3', 'x4']
525;x4;x4_x2_x5_x1_x6_x3;2.6290913000002547;163;70.2265625;x4, x2*x3, x6**2, x1*x6, x5*x6, x2*x6, x1**2, x5*x1, x2*x1, x5**2, x2*x5, x2**2, x3**3, x6*x3**2, x1*x3**2, x5*x3**2;['x4', 'x2', 'x5', 'x1', 'x6', 'x3']
526;x5;x5_x1_x6_x4_x3_x2;4.4057260000004135;279;67.33984375;x5, x1*x2, x3**2, x4*x3, x6*x3, x1*x3, x4**2, x6*x4, x1*x4, x6**2, x1*x6, x1**2, x2**3, x3*x2**2, x4*x2**2, x6*x2**2;['x5', 'x1', 'x6', 'x4', 'x3', 'x2']
527;x6;x6_x1_x4_x5_x2_x3;11.019561000000067;346;67.65234375;x1, x6*x3, x2**2, x5*x2, x4*x2, x6*x2, x5**2, x4*x5, x6*x5, x4**2, x6*x4, x6**2, x3**3, x2*x3**2, x5*x3**2, x4*x3**2;['x6', 'x1', 'x4', 'x5', 'x2', 'x3']
528;x1;x1_x2_x6_x5_x4_x3;4.485873299999639;274;67.65625;x1, x2*x3, x4**2, x5*x4, x6*x4, x2*x4, x5**2, x6*x5, x2*x5, x6**2, x2*x6, x2**2, x3**3, x4*x3**2, x5*x3**2, x6*x3**2;['x1', 'x2', 'x6', 'x5', 'x4', 'x3']
529;x2;x2_x5_x3_x6_x4_x1;3.14254770000025;169;70.23046875;x2, x5*x1, x4**2, x6*x4, x3*x4, x5*x4, x6**2, x3*x6, x5*x6, x3**2, x5*x3, x5**2, x1**3, x4*x1**2, x6*x1**2, x3*x1**2;['x2', 'x5', 'x3', 'x6', 'x4', 'x1']
530;x6;x6_x1_x2_x5_x3_x4;9.9047443999998;348;70.234375;x1, x6*x4, x3**2, x5*x3, x2*x3, x6*x3, x5**2, x2*x5, x6*x5, x2**2, x6*x2, x6**2, x4**3, x3*x4**2, x5*x4**2, x2*x4**2;['x6', 'x1', 'x2', 'x5', 'x3', 'x4']
531;x1;x1_x4_x3_x2_x5_x6;2.194727099999909;149;67.671875;x1, x4*x6, x5**2, x2*x5, x3*x5, x4*x5, x2**2, x3*x2, x4*x2, x3**2, x4*x3, x4**2, x6**3, x5*x6**2, x2*x6**2, x3*x6**2;['x1', 'x4', 'x3', 'x2', 'x5', 'x6']
532;x5;x5_x6_x3_x4_x2_x1;10.582074899999952;349;67.54296875;x5, x6*x1, x2**2, x4*x2, x3*x2, x6*x2, x4**2, x3*x4, x6*x4, x3**2, x6*x3, x6**2, x1**3, x2*x1**2, x4*x1**2, x3*x1**2;['x5', 'x6', 'x3', 'x4', 'x2', 'x1']
533;x4;x4_x6_x1_x3_x2_x5;10.469991099999788;340;67.71484375;x4, x6*x5, x2**2, x3*x2, x1*x2, x6*x2, x3**2, x1*x3, x6*x3, x1**2, x6*x1, x6**2, x5**3, x2*x5**2, x3*x5**2, x1*x5**2;['x4', 'x6', 'x1', 'x3', 'x2', 'x5']
534;x4;x4_x1_x3_x2_x5_x6;2.1920939000001454;145;67.71875;x4, x1*x6, x5**2, x2*x5, x3*x5, x1*x5, x2**2, x3*x2, x1*x2, x3**2, x1*x3, x1**2, x6**3, x5*x6**2, x2*x6**2, x3*x6**2;['x4', 'x1', 'x3', 'x2', 'x5', 'x6']
535;x6;x6_x4_x1_x3_x2_x5;9.867220399999951;347;67.66015625;x4, x6*x5, x2**2, x3*x2, x1*x2, x6*x2, x3**2, x1*x3, x6*x3, x1**2, x6*x1, x6**2, x5**3, x2*x5**2, x3*x5**2, x1*x5**2;['x6', 'x4', 'x1', 'x3', 'x2', 'x5']
536;x1;x1_x6_x4_x2_x5_x3;9.738114800000403;351;67.66015625;x1, x6*x3, x5**2, x2*x5, x4*x5, x6*x5, x2**2, x4*x2, x6*x2, x4**2, x6*x4, x6**2, x3**3, x5*x3**2, x2*x3**2, x4*x3**2;['x1', 'x6', 'x4', 'x2', 'x5', 'x3']
537;x1;x1_x6_x3_x5_x4_x2;10.593215200000031;342;68.11328125;x1, x6*x2, x4**2, x5*x4, x3*x4, x6*x4, x5**2, x3*x5, x6*x5, x3**2, x6*x3, x6**2, x2**3, x4*x2**2, x5*x2**2, x3*x2**2;['x1', 'x6', 'x3', 'x5', 'x4', 'x2']
538;x1;x1_x2_x4_x5_x3_x6;4.117009399999915;145;68.11328125;x1, x2*x6, x3**2, x5*x3, x4*x3, x2*x3, x5**2, x4*x5, x2*x5, x4**2, x2*x4, x2**2, x6**3, x3*x6**2, x5*x6**2, x4*x6**2;['x1', 'x2', 'x4', 'x5', 'x3', 'x6']
539;x4;x4_x3_x5_x2_x6_x1;2.6696633999999904;166;67.28125;x4, x3*x1, x6**2, x2*x6, x5*x6, x3*x6, x2**2, x5*x2, x3*x2, x5**2, x3*x5, x3**2, x1**3, x6*x1**2, x2*x1**2, x5*x1**2;['x4', 'x3', 'x5', 'x2', 'x6', 'x1']
540;x3;x3_x4_x5_x1_x2_x6;2.3101478000003226;142;65.67578125;x3, x4*x6, x2**2, x1*x2, x5*x2, x4*x2, x1**2, x5*x1, x4*x1, x5**2, x4*x5, x4**2, x6**3, x2*x6**2, x1*x6**2, x5*x6**2;['x3', 'x4', 'x5', 'x1', 'x2', 'x6']
541;x3;x3_x1_x6_x4_x2_x5;5.620074599999953;262;69.28125;x3, x1*x5, x2**2, x4*x2, x6*x2, x1*x2, x4**2, x6*x4, x1*x4, x6**2, x1*x6, x1**2, x5**3, x2*x5**2, x4*x5**2, x6*x5**2;['x3', 'x1', 'x6', 'x4', 'x2', 'x5']
542;x5;x5_x1_x3_x6_x4_x2;3.4474260000001777;175;69.55078125;x5, x1*x2, x4**2, x6*x4, x3*x4, x1*x4, x6**2, x3*x6, x1*x6, x3**2, x1*x3, x1**2, x2**3, x4*x2**2, x6*x2**2, x3*x2**2;['x5', 'x1', 'x3', 'x6', 'x4', 'x2']
543;x5;x5_x1_x6_x3_x4_x2;4.898297499999899;278;69.55078125;x5, x1*x2, x4**2, x3*x4, x6*x4, x1*x4, x3**2, x6*x3, x1*x3, x6**2, x1*x6, x1**2, x2**3, x4*x2**2, x3*x2**2, x6*x2**2;['x5', 'x1', 'x6', 'x3', 'x4', 'x2']
